t,regime,prediction,target,abs_error,alpha_final
15422,0,-0.3864925,-0.5344941,0.14800161,0.63336456
15423,0,-0.595722,-0.5041973,0.09152472,0.623607
15424,0,-0.52835923,-0.43337488,0.09498435,0.63348573
15425,0,-0.41379255,-0.42643324,0.012640685,0.6326051
15426,0,-0.4276449,-0.2572971,0.17034781,0.6269321
15427,0,-0.1640817,-0.10761053,0.05647116,0.6285615
15428,0,0.0144593865,0.032196727,0.01773734,0.61577314
15429,0,0.1603965,0.087057434,0.07333907,0.60373175
15430,0,0.17304023,0.36514288,0.19210266,0.59227395
15431,0,0.537032,0.45531228,0.08171973,0.587229
15432,0,0.5803587,0.55303806,0.027320623,0.56485176
15433,0,0.6546556,0.6991103,0.044454753,0.5580342
15434,0,0.80024785,0.7894602,0.010787666,0.5519557
15435,0,0.8681122,0.9319749,0.06386268,0.54124516
15436,0,1.0043579,1.0930529,0.08869493,0.5378481
15437,0,1.1522928,1.1614118,0.009118915,0.53199846
15438,0,1.1889398,1.1402291,0.048710704,0.52047825
15439,0,1.1371297,1.1892278,0.052098155,0.5126289
15440,0,1.1762892,1.2825108,0.10622156,0.51753956
15441,0,1.2636162,1.4141444,0.15052819,0.5186428
15442,0,1.3828508,1.4631469,0.08029616,0.51878846
15443,0,1.4100169,1.5317982,0.12178135,0.50939584
15444,0,1.4596759,1.6392479,0.17957199,0.5099844
15445,0,1.5451188,1.7920653,0.24694645,0.51222783
15446,0,1.664132,1.8792905,0.21515846,0.51534706
15447,0,1.7160765,1.870079,0.15400255,0.5079651
15448,0,1.6895282,1.9666989,0.27717066,0.49767044
15449,0,1.7584194,1.9331816,0.17476225,0.5086569
15450,0,1.7187711,1.819231,0.10045993,0.49467582
15451,0,1.6190139,1.7442857,0.1252718,0.486727
15452,0,1.5579959,1.7936337,0.23563778,0.49172258
15453,0,1.6101393,1.7569934,0.14685416,0.50450546
15454,0,1.5799676,1.6942071,0.114239454,0.49568304
15455,0,1.5277606,1.6539879,0.12622726,0.49365267
15456,0,1.4978466,1.6243334,0.12648678,0.49661648
15457,0,1.4777197,1.5050833,0.027363658,0.4981872
15458,0,1.3722423,1.5329211,0.16067874,0.4911187
15459,0,1.4124684,1.4975653,0.085096836,0.50578034
15460,0,1.3842167,1.414676,0.030459285,0.49998736
15461,0,1.3089093,1.3186079,0.009698629,0.497111
15462,0,1.2215096,1.3102528,0.08874321,0.49860394
15463,0,1.2276113,1.2773194,0.049708128,0.50770634
15464,0,1.2029855,1.2422185,0.03923297,0.5063157
15465,0,1.1745683,1.328473,0.15390468,0.5073161
15466,0,1.2746404,1.3266419,0.052001476,0.5165675
15467,0,1.2693176,1.1082562,0.1610614,0.5078547
15468,0,1.0359197,1.0597337,0.023814082,0.49472633
15469,0,0.9982425,0.97542363,0.022818863,0.51353294
15470,0,0.9173788,0.88711196,0.030266821,0.51429105
15471,0,0.8317007,0.83743733,0.005736649,0.5188188
15472,0,0.79339105,0.82975245,0.036361396,0.5254147
15473,0,0.8035589,0.769867,0.033691883,0.5297978
15474,0,0.74094474,0.8124283,0.07148355,0.5287156
15475,0,0.80918175,0.7775945,0.031587243,0.5354911
15476,0,0.76790607,0.83263654,0.064730465,0.5305374
15477,0,0.84219,0.8086199,0.03357011,0.5354169
15478,0,0.8080012,0.62894905,0.17905217,0.5295794
15479,0,0.58009684,0.5754983,0.004598558,0.5275125
15480,0,0.53430563,0.50602734,0.028278291,0.5429645
15481,0,0.46403146,0.41724825,0.04678321,0.5468619
15482,0,0.36624408,0.34485942,0.021384656,0.55225146
15483,0,0.29363024,0.3261163,0.03248605,0.5596753
15484,0,0.29712057,0.24805935,0.049061224,0.5659246
15485,0,0.20337243,0.086198255,0.11717418,0.56733334
15486,0,-0.010779217,-0.010349195,0.00043002144,0.5738438
15487,0,-0.10762252,-0.030663367,0.07695915,0.5875773
15488,0,-0.08843819,-0.02484776,0.06359043,0.59573925
15489,0,-0.04951313,0.0119836675,0.061496798,0.5974601
15490,0,0.019712284,0.021959519,0.0022472348,0.5970206
15491,0,0.030202106,-0.047203287,0.07740539,0.5939543
15492,0,-0.08230334,-0.07765089,0.004652448,0.5929434
15493,0,-0.11444631,-0.17941904,0.06497273,0.59869087
15494,0,-0.25803116,-0.25116202,0.0068691373,0.6006028
15495,0,-0.33554953,-0.21853344,0.11701609,0.608501
15496,0,-0.24429125,-0.32263947,0.07834822,0.6148494
15497,0,-0.40261996,-0.25729296,0.145327,0.6107789
15498,0,-0.2624372,-0.30110162,0.03866443,0.62035733
15499,0,-0.3379687,-0.37199494,0.034026235,0.6144194
15500,0,-0.44140446,-0.50467074,0.06326628,0.61691433
15501,0,-0.62651855,-0.5288625,0.09765607,0.61968374
15502,0,-0.61099714,-0.57721704,0.033780098,0.6303124
15503,0,-0.65663433,-0.60556746,0.051066875,0.63083106
15504,0,-0.6725306,-0.6170381,0.05549252,0.63395953
15505,0,-0.6687782,-0.63248706,0.036291122,0.63595
15506,0,-0.6806604,-0.60302985,0.07763058,0.63635653
15507,0,-0.6218518,-0.70187604,0.08002424,0.638687
15508,0,-0.7863742,-0.7167926,0.06958163,0.6322966
15509,0,-0.77988267,-0.8149247,0.035042048,0.64014953
15510,0,-0.9169247,-0.9099441,0.006980598,0.6366344
15511,0,-1.02475,-0.91780484,0.10694516,0.6397963
15512,0,-0.98685026,-0.9028986,0.08395165,0.6476487
15513,0,-0.93928313,-0.83078265,0.10850048,0.6491908
15514,0,-0.818778,-1.0228422,0.20406419,0.65175647
15515,0,-1.1386992,-1.1302584,0.008440733,0.63363683
15516,0,-1.2499636,-1.0492405,0.20072317,0.6430398
15517,0,-1.063884,-1.0418901,0.021993876,0.6583369
15518,0,-1.058521,-0.9847457,0.07377535,0.6518643
15519,0,-0.9740739,-1.0214136,0.047339678,0.65492046
15520,0,-1.0555861,-0.9766246,0.07896149,0.64759445
15521,0,-0.9815751,-0.8974585,0.08411658,0.65367705
15522,0,-0.86916894,-1.0385288,0.16935986,0.6544568
15523,0,-1.1222143,-1.1213665,0.00084781647,0.6385638
15524,0,-1.2158847,-1.1390011,0.076883554,0.6451554
15525,0,-1.1998544,-1.0644174,0.13543701,0.6512499
15526,0,-1.0586159,-1.0065727,0.0520432,0.6580836
15527,0,-0.98572934,-0.91448385,0.07124549,0.65547866
15528,0,-0.867643,-0.89624286,0.028599858,0.65602225
15529,0,-0.88613325,-0.88141036,0.0047228932,0.64928424
15530,0,-0.8886397,-0.84104747,0.047592223,0.6485552
15531,0,-0.83922267,-0.8048876,0.034335077,0.6494479
15532,0,-0.8017098,-0.7970229,0.004686892,0.6478558
15533,0,-0.81088454,-0.776887,0.033997536,0.6451844
15534,0,-0.790065,-0.70277643,0.08728856,0.6454865
15535,0,-0.68071353,-0.680795,8.147955e-05,0.64699775
15536,0,-0.67717546,-0.532349,0.14482647,0.64172214
15537,0,-0.45278192,-0.4073233,0.045458615,0.64455664
15538,0,-0.30996674,-0.3908075,0.08084077,0.63530463
15539,0,-0.35375142,-0.3642666,0.010515183,0.6254774
15540,0,-0.346649,-0.14215237,0.20449662,0.6245772
15541,0,-0.008888081,-0.12759379,0.118705705,0.62399095
15542,0,-0.065798305,-0.008886222,0.056912083,0.6064206
15543,0,0.079819635,0.13105322,0.05123359,0.60541457
15544,0,0.24364297,0.25700837,0.013365403,0.5955467
15545,0,0.371966,0.4466525,0.0746865,0.58391964
15546,0,0.58585995,0.4224086,0.16345134,0.5738531
15547,0,0.4873491,0.46070534,0.026643753,0.557535
15548,0,0.5109745,0.51552653,0.0045520067,0.5599508
15549,0,0.56513584,0.6934185,0.12828267,0.55713266
15550,0,0.7816637,0.8128605,0.031196773,0.5550787
15551,0,0.89338434,0.85959905,0.033785284,0.5424374
15552,0,0.91283214,0.902745,0.010087132,0.53306687
15553,0,0.93802476,1.0298722,0.09184742,0.53028524
15554,0,1.0677658,1.1293399,0.0615741,0.5316291
15555,0,1.1542073,1.2535937,0.099386334,0.5247289
15556,0,1.2636571,1.4238911,0.16023397,0.5225703
15557,0,1.411989,1.4379094,0.025920391,0.5223471
15558,0,1.3953602,1.4672635,0.07190323,0.50642735
15559,0,1.4047092,1.537777,0.13306773,0.50730526
15560,0,1.4594187,1.5601656,0.10074699,0.5100632
15561,0,1.4673483,1.5526135,0.08526516,0.5047087
15562,0,1.4507104,1.5179877,0.06727731,0.50174564
15563,0,1.4128158,1.4914063,0.07859051,0.49962562
15564,0,1.3870934,1.5214723,0.13437891,0.501029
15565,0,1.4187782,1.4797249,0.060946703,0.5062332
15566,0,1.3776816,1.3619698,0.015711784,0.4997269
15567,0,1.263694,1.564356,0.30066192,0.49505115
15568,0,1.4783396,1.5557951,0.07745552,0.5228297
15569,0,1.4587692,1.5458778,0.08710861,0.50158095
15570,0,1.4424672,1.6033309,0.16086364,0.5016285
15571,0,1.4933976,1.5434238,0.05002618,0.507605
15572,0,1.4310206,1.469966,0.038945436,0.49647608
15573,0,1.3607763,1.4916639,0.13088763,0.4966813
15574,0,1.3884742,1.4260647,0.037590504,0.5059883
15575,0,1.326507,1.4609575,0.13445055,0.49858326
15576,0,1.3680547,1.4828943,0.114839554,0.5080116
15577,0,1.3908089,1.3956814,0.0048724413,0.506202
15578,0,1.3036861,1.3084481,0.0047619343,0.4971881
15579,0,1.2205209,1.160217,0.060303807,0.49982613
15580,0,1.0740958,1.0532707,0.020825148,0.49928933
15581,0,0.9749783,1.0950735,0.120095134,0.50817287
15582,0,1.0476829,1.0195873,0.028095603,0.5206537
15583,0,0.9715723,1.0320848,0.060512543,0.5128714
15584,0,0.9996351,1.0430717,0.043436646,0.52071816
15585,0,1.0187132,0.9633384,0.05537486,0.52005213
15586,0,0.92853796,0.97573256,0.0471946,0.5153715
15587,0,0.95309293,0.91686255,0.036230385,0.52350116
15588,0,0.8878424,0.9378807,0.050038278,0.51990485
15589,0,0.9224788,0.8316463,0.09083247,0.52630067
15590,0,0.7973039,0.74844015,0.04886377,0.5204677
15591,0,0.70772177,0.6731395,0.034582257,0.5279637
15592,0,0.6310323,0.6160833,0.014948964,0.53385717
15593,0,0.5788802,0.5250884,0.05379176,0.53962535
15594,0,0.47858512,0.50891244,0.03032732,0.543443
15595,0,0.48373932,0.50641096,0.02267164,0.55138844
15596,0,0.49799144,0.50568444,0.0076929927,0.5527946
15597,0,0.5065577,0.47652882,0.03002888,0.55300796
15598,0,0.47130895,0.39165914,0.079649806,0.5527741
15599,0,0.3604399,0.26447266,0.09596723,0.5546963
15600,1,0.19792612,0.77014124,0.57221514,0.56164443
15601,1,0.9292096,1.0246644,0.09545481,0.57602656
15602,1,1.161253,1.1627247,0.0014717579,0.5433647
15603,1,1.2441523,1.2403367,0.003815651,0.5270808
15604,1,1.273742,1.2766685,0.002926588,0.51849514
15605,1,1.2746227,1.2820933,0.0074706078,0.5132312
15606,1,1.2561184,1.1877007,0.06841767,0.50998616
15607,1,1.1424471,1.0599906,0.08245647,0.5034845
15608,1,1.0019189,0.8649994,0.1369195,0.50583184
15609,1,0.7874328,0.77599174,0.011441052,0.5100698
15610,1,0.7084514,0.57050425,0.13794714,0.5256124
15611,1,0.4739746,0.48005563,0.0060810447,0.52959436
15612,1,0.4000951,0.30437657,0.09571853,0.547037
15613,1,0.19671117,0.12619896,0.070512205,0.5539905
15614,1,-0.0072003454,-0.0315042,0.024303854,0.5690192
15615,1,-0.1763547,-0.3028412,0.12648648,0.58405256
15616,1,-0.5203479,-0.25953415,0.26081374,0.594983
15617,1,-0.3384599,-0.44837254,0.109912634,0.61872214
15618,1,-0.59983784,-0.570509,0.029328823,0.61154443
15619,1,-0.7221285,-0.818718,0.096589506,0.6241391
15620,1,-1.0347757,-0.90754503,0.1272307,0.6234117
15621,1,-1.0651091,-1.0578662,0.007242918,0.6402796
15622,1,-1.2169794,-1.1904281,0.026551247,0.63806
15623,1,-1.333404,-1.1924069,0.14099705,0.6413919
15624,1,-1.2599218,-1.2274723,0.032449484,0.6532797
15625,1,-1.2808596,-1.3678516,0.086992025,0.65063417
15626,1,-1.457831,-1.5108541,0.0530231,0.64143634
15627,1,-1.60058,-1.6796417,0.07906175,0.6407291
15628,1,-1.7544111,-1.6876633,0.066747785,0.6366447
15629,1,-1.6912489,-1.7713931,0.08014417,0.6522294
15630,1,-1.7651714,-1.8630275,0.097856045,0.6438676
15631,1,-1.8415023,-1.8200148,0.021487474,0.64173055
15632,1,-1.7465501,-1.878308,0.13175797,0.65554386
15633,1,-1.8156017,-1.8024002,0.013201475,0.64481467
15634,1,-1.7004507,-1.6918465,0.008604169,0.65888643
15635,1,-1.5686873,-1.4967773,0.07191002,0.66327333
15636,1,-1.3321809,-1.1593214,0.17285943,0.67172384
15637,1,-0.8898083,-0.82938623,0.060422063,0.68053776
15638,1,-0.52297556,-0.34981927,0.17315629,0.671486
15639,1,0.074618354,0.044562187,0.030056167,0.6561008
15640,1,0.44082963,0.44530484,0.004475206,0.6213658
15641,1,0.8002995,0.6574385,0.14286101,0.5901125
15642,1,0.90327346,0.98161054,0.07833707,0.56037927
15643,1,1.1771667,1.0451349,0.1320318,0.55127317
15644,1,1.1509401,1.1625736,0.011633515,0.5249623
15645,1,1.2202922,1.129787,0.09050524,0.52513313
15646,1,1.1411653,1.1569847,0.01581943,0.5119329
15647,1,1.1496578,0.9591255,0.19053233,0.5166661
15648,1,0.91431797,0.8635452,0.050772786,0.5043065
15649,1,0.8117099,0.7043016,0.107408285,0.5195259
15650,1,0.63311887,0.5131721,0.11994678,0.5239504
15651,1,0.41477394,0.42808786,0.013313919,0.5353747
15652,1,0.34809494,0.22965059,0.11844435,0.5516962
15653,1,0.10894568,0.015677636,0.093268044,0.5583806
15654,1,-0.14649597,-0.13058499,0.015910983,0.5752753
15655,1,-0.28809687,-0.40327093,0.115174055,0.5930058
15656,1,-0.6311462,-0.4748515,0.1562947,0.6014949
15657,1,-0.6294952,-0.512105,0.117390215,0.6232285
15658,1,-0.61331207,-0.72432244,0.11101037,0.62827945
15659,1,-0.902089,-0.8525562,0.04953277,0.623235
15660,1,-1.0175129,-0.9204741,0.097038805,0.63518935
15661,1,-1.0440407,-1.1180811,0.07404041,0.6424752
15662,1,-1.2832999,-1.250856,0.03244388,0.63460714
15663,1,-1.3924826,-1.3497097,0.04277289,0.64182115
15664,1,-1.456474,-1.5101455,0.0536716,0.6453319
15665,1,-1.6124614,-1.7315118,0.11905038,0.6390512
15666,1,-1.8195891,-1.7722197,0.04736948,0.63072735
15667,1,-1.7839221,-1.9167614,0.13283932,0.6480799
15668,1,-1.9090196,-1.8781376,0.030882,0.6354962
15669,1,-1.8043553,-2.031873,0.22751772,0.65431803
15670,1,-1.9698635,-2.135773,0.16590941,0.6324073
15671,1,-2.0431435,-2.1451018,0.101958275,0.63547933
15672,1,-2.0107162,-2.1665058,0.15578961,0.64499384
15673,1,-2.0142565,-2.1336536,0.11939716,0.64334774
15674,1,-1.9635264,-2.0557876,0.092261195,0.64945453
15675,1,-1.8754166,-1.9925377,0.1171211,0.6552867
15676,1,-1.8237644,-1.8200848,0.0036796331,0.65492934
15677,1,-1.6284086,-1.407072,0.2213366,0.66756123
15678,1,-1.0754591,-0.94646037,0.12899876,0.6885278
15679,1,-0.5203985,-0.42497686,0.09542164,0.6839749
15680,1,0.07593562,0.014375939,0.061559677,0.66333973
15681,1,0.46734023,0.3952778,0.07206243,0.62668115
15682,1,0.769179,0.7859036,0.016724586,0.592484
15683,1,1.0861887,0.9034048,0.1827839,0.5667143
15684,1,1.0817009,1.0144355,0.06726539,0.5370954
15685,1,1.1202521,0.88190216,0.23834997,0.53085715
15686,1,0.90832984,0.89931333,0.009016514,0.514942
15687,1,0.91056406,0.71171117,0.1988529,0.52807635
15688,1,0.66976655,0.6568876,0.012878954,0.5208207
15689,1,0.61792344,0.5128064,0.10511702,0.53688025
15690,1,0.44680345,0.24220464,0.20459881,0.53963155
15691,1,0.102461144,0.25785902,0.15539788,0.55100864
15692,1,0.19869085,-0.009137532,0.20782837,0.5745995
15693,1,-0.16332218,-0.13463749,0.02868469,0.5727658
15694,1,-0.27869454,-0.31450036,0.03580582,0.5951089
15695,1,-0.48720592,-0.45244804,0.034757882,0.6036992
15696,1,-0.61967754,-0.613083,0.0065945387,0.6162
15697,1,-0.7920643,-0.77867436,0.013389945,0.6229051
15698,1,-0.9646708,-0.8184326,0.14623815,0.62941504
15699,1,-0.9358934,-0.9590071,0.023113668,0.64184684
15700,1,-1.1012647,-1.041776,0.059488773,0.6369638
15701,1,-1.1608396,-1.2475504,0.08671081,0.643885
15702,1,-1.4043114,-1.3931234,0.01118803,0.63498133
15703,1,-1.5239216,-1.4804016,0.043519974,0.64092726
15704,1,-1.5646311,-1.5337697,0.030861378,0.64622104
15705,1,-1.5779103,-1.6885271,0.1106168,0.6491709
15706,1,-1.738081,-1.8946644,0.15658343,0.63792324
15707,1,-1.9255906,-2.0422075,0.116616845,0.62961686
15708,1,-2.0183878,-2.1506896,0.1323018,0.63284296
15709,1,-2.0704646,-2.1487465,0.07828188,0.6346983
15710,1,-2.014608,-2.278655,0.26404715,0.6460639
15711,1,-2.129071,-2.2618341,0.13276315,0.6297228
15712,1,-2.0736868,-2.1324046,0.058717728,0.6453365
15713,1,-1.9131542,-2.01285,0.0996958,0.65892917
15714,1,-1.8023101,-1.7468423,0.055467844,0.66000026
15715,1,-1.4942111,-1.5060978,0.011886716,0.67643183
15716,1,-1.2642847,-1.1726131,0.091671586,0.67552483
15717,1,-0.87839925,-0.7218912,0.15650803,0.68045926
15718,1,-0.3167596,-0.22963935,0.087120235,0.67509604
15719,1,0.23479404,0.25114092,0.016346887,0.64849406
15720,1,0.6928618,0.6976302,0.004768431,0.6104119
15721,1,1.0596918,0.91374296,0.14594883,0.57611156
15722,1,1.144695,1.0262475,0.11844754,0.545357
15723,1,1.1587977,1.1544836,0.004314184,0.53043914
15724,1,1.2281631,1.0772555,0.15090764,0.52646637
15725,1,1.0932895,1.0566224,0.03666711,0.50992745
15726,1,1.0485824,0.91090596,0.13767648,0.51637536
15727,1,0.87144816,0.8092162,0.062231958,0.51199585
15728,1,0.75954574,0.6248345,0.13471127,0.5222981
15729,1,0.5457362,0.3680925,0.17764369,0.52738917
15730,1,0.2356732,0.2878807,0.052207485,0.54146093
15731,1,0.18879549,0.1593382,0.029457286,0.5637729
15732,1,0.05413364,-0.12560223,0.17973587,0.57050407
15733,1,-0.31960744,-0.27493683,0.04467061,0.58065766
15734,1,-0.45455694,-0.3392808,0.11527613,0.6035655
15735,1,-0.4653387,-0.43312484,0.032213867,0.61529917
15736,1,-0.5537795,-0.60134965,0.04757017,0.6188262
15737,1,-0.7644496,-0.79943967,0.034990072,0.62167186
15738,1,-0.9960528,-0.98273534,0.013317466,0.62725073
15739,1,-1.1792587,-1.1718699,0.00738883,0.63363415
15740,1,-1.3584839,-1.3395774,0.018906474,0.63598293
15741,1,-1.4967695,-1.4499484,0.046821117,0.6388403
15742,1,-1.5579443,-1.5509927,0.0069515705,0.6441411
15743,1,-1.6234225,-1.6876055,0.064183,0.64450425
15744,1,-1.7415242,-1.7734942,0.031970024,0.6397255
15745,1,-1.7881566,-1.9013159,0.1131593,0.6436259
15746,1,-1.8928938,-2.0193605,0.12646675,0.6374594
15747,1,-1.9759364,-2.0648232,0.08888674,0.63631916
15748,1,-1.9764796,-2.1044652,0.1279856,0.6428633
15749,1,-1.9883498,-2.1881077,0.19975793,0.6427004
15750,1,-2.0562494,-2.1952055,0.13895607,0.6365051
15751,1,-2.0344427,-2.1672153,0.13277268,0.64423674
15752,1,-1.9890589,-2.033507,0.044448256,0.6483314
15753,1,-1.8308684,-1.9552666,0.12439823,0.6610072
15754,1,-1.7770407,-1.6869587,0.09008205,0.6569687
15755,1,-1.4493674,-1.4010872,0.04828024,0.6770798
15756,1,-1.1388013,-0.93598706,0.20281428,0.6790093
15757,1,-0.53293645,-0.41721535,0.11572111,0.6839386
15758,1,0.07358028,0.08026862,0.0066883415,0.6627021
15759,1,0.5579652,0.5093249,0.04864031,0.62501204
15760,1,0.90364003,0.74763125,0.15600878,0.5874316
15761,1,1.0132593,1.069363,0.056103706,0.55673736
15762,1,1.2604772,1.1326617,0.12781549,0.5472643
15763,1,1.2297462,0.9983084,0.2314378,0.5211366
15764,1,1.020794,0.99607,0.024724007,0.50828224
15765,1,0.9964304,0.82959586,0.16683453,0.5210774
15766,1,0.7894761,0.822356,0.03287989,0.51494366
15767,1,0.79577756,0.53309375,0.2626838,0.5302897
15768,1,0.43642163,0.42283893,0.013582706,0.5250296
15769,1,0.3325969,0.22626184,0.10633506,0.54988736
15770,1,0.09990744,0.12537374,0.025466293,0.55883414
15771,1,0.016760007,-0.10072046,0.117480464,0.57579863
15772,1,-0.26857585,-0.13528773,0.13328812,0.5837547
15773,1,-0.23601088,-0.35034263,0.11433175,0.60290825
15774,1,-0.521756,-0.46253332,0.05922267,0.6030756
15775,1,-0.615617,-0.5248788,0.09073818,0.6190219
15776,1,-0.64136344,-0.65716004,0.015796602,0.62685543
15777,1,-0.7992036,-0.7783544,0.020849168,0.627436
15778,1,-0.92532545,-0.96105564,0.035730183,0.6333271
15779,1,-1.137862,-1.1357262,0.0021357536,0.63321024
15780,1,-1.3108393,-1.2253419,0.08549738,0.6369372
15781,1,-1.3509816,-1.2688091,0.08217251,0.6456397
15782,1,-1.3472284,-1.3698881,0.02265966,0.65016234
15783,1,-1.4505252,-1.5329971,0.08247197,0.6451397
15784,1,-1.6236894,-1.6697544,0.046064973,0.63863754
15785,1,-1.7346603,-1.6391068,0.09555352,0.6399209
15786,1,-1.6262728,-1.8493564,0.22308362,0.6563425
15787,1,-1.8658633,-1.9646496,0.098786235,0.6299916
15788,1,-1.9421984,-1.9040802,0.038118243,0.6376158
15789,1,-1.8120998,-1.9180804,0.105980635,0.65604925
15790,1,-1.8247341,-1.8818898,0.05715573,0.6485729
15791,1,-1.7744603,-1.7499176,0.02454269,0.65402853
15792,1,-1.6087447,-1.6853309,0.07658613,0.6646657
15793,1,-1.5707493,-1.3613819,0.2093674,0.65910053
15794,1,-1.121757,-1.1023395,0.019417524,0.6817487
15795,1,-0.859808,-0.7241037,0.13570434,0.6737132
15796,1,-0.3922696,-0.2997358,0.0925338,0.67057854
15797,1,0.094601914,0.11747389,0.022871979,0.649375
15798,1,0.50948596,0.6529957,0.14350975,0.61700076
15799,1,1.0351633,0.99156004,0.04360324,0.5850132
15800,1,1.2544369,1.0367328,0.21770406,0.5520161
15801,1,1.175234,1.1240079,0.05122602,0.5236126
15802,1,1.1955898,1.1780496,0.017540216,0.5237849
15803,1,1.2054139,1.023196,0.18221796,0.51845247
15804,1,1.0040187,0.81832755,0.18569112,0.50502455
15805,1,0.75867087,0.7350274,0.023643494,0.51207006
15806,1,0.677632,0.54292816,0.13470381,0.52885276
15807,1,0.4536109,0.36159897,0.09201193,0.53294307
15808,1,0.24844085,0.28340787,0.03496702,0.54865736
15809,1,0.19593398,0.13632317,0.059610814,0.56432736
15810,1,0.027873352,-0.098233335,0.12610668,0.5708578
15811,1,-0.27008444,-0.2265646,0.04351984,0.5828259
15812,1,-0.3828894,-0.41824737,0.035357982,0.6018641
15813,1,-0.60567564,-0.5306486,0.07502705,0.60946196
15814,1,-0.6911988,-0.70885336,0.017654538,0.6228724
15815,1,-0.8941618,-0.75211394,0.14204788,0.6256224
15816,1,-0.8720664,-0.87261915,0.0005527735,0.63913697
15817,1,-1.0076158,-0.97550374,0.032112062,0.63647985
15818,1,-1.1049881,-1.1626838,0.057695746,0.64072317
15819,1,-1.3225487,-1.2321317,0.09041703,0.6360745
15820,1,-1.3413984,-1.2789356,0.062462807,0.6475407
15821,1,-1.3521382,-1.3601681,0.008029938,0.64991474
15822,1,-1.4303508,-1.4316639,0.0013130903,0.64699095
15823,1,-1.4899076,-1.5927578,0.1028502,0.6478655
15824,1,-1.6655425,-1.6840247,0.018482208,0.6383381
15825,1,-1.7222866,-1.6842991,0.03798747,0.64421844
15826,1,-1.6698339,-1.7906408,0.12080693,0.65300304
15827,1,-1.7830006,-1.8542795,0.07127893,0.6413591
15828,1,-1.8239924,-1.9169071,0.0929147,0.6446564
15829,1,-1.8665051,-1.8034185,0.06308663,0.64375865
15830,1,-1.6886247,-1.579613,0.10901177,0.6623786
15831,1,-1.3966289,-1.475634,0.07900512,0.6739335
15832,1,-1.3420888,-1.2140049,0.12808394,0.6638594
15833,1,-1.0107559,-0.8307859,0.17997003,0.6756312
15834,1,-0.50986874,-0.400273,0.109595746,0.67516303
15835,1,-0.0023813546,0.053035263,0.055416618,0.6564477
15836,1,0.47204572,0.5408425,0.068796754,0.6244781
15837,1,0.93206084,0.87341136,0.05864948,0.5892405
15838,1,1.1537815,1.0620403,0.091741204,0.55731297
15839,1,1.2324038,1.0992372,0.13316655,0.53584176
15840,1,1.1826469,1.1480914,0.034555435,0.5200309
15841,1,1.1828032,1.0568417,0.12596142,0.51912117
15842,1,1.0491272,1.0357789,0.013348341,0.50952536
15843,1,1.0158094,0.9471692,0.06864023,0.5173223
15844,1,0.9114735,0.8930859,0.018387616,0.5153975
15845,1,0.8567339,0.613104,0.24362993,0.52170783
15846,1,0.5195858,0.53580886,0.016223073,0.5196295
15847,1,0.4614222,0.47264314,0.011220932,0.5438433
15848,1,0.41509557,0.35429737,0.060798198,0.5500608
15849,1,0.28252333,0.111436084,0.17108725,0.5548381
15850,1,-0.03087774,-0.075088836,0.044211097,0.56466585
15851,1,-0.24107014,-0.24423374,0.003163606,0.5851143
15852,1,-0.41936517,-0.37796953,0.041395634,0.5996469
15853,1,-0.5420413,-0.55059516,0.008553863,0.6119205
15854,1,-0.7338972,-0.65891093,0.07498628,0.61871
15855,1,-0.81601405,-0.83573014,0.019716084,0.62960416
15856,1,-1.017083,-1.0500978,0.033014774,0.63033867
15857,1,-1.251464,-1.1100205,0.14144349,0.6320771
15858,1,-1.237467,-1.3326057,0.09513867,0.6470627
15859,1,-1.4901713,-1.4553074,0.03486395,0.63363487
15860,1,-1.569224,-1.578714,0.009490013,0.6429485
15861,1,-1.6596037,-1.5671717,0.09243202,0.6421305
15862,1,-1.5763466,-1.7077962,0.13144958,0.6550813
15863,1,-1.7351923,-1.8244594,0.089267135,0.6390807
15864,1,-1.8320141,-1.8443677,0.012353659,0.639828
15865,1,-1.8049692,-1.9269105,0.12194133,0.64911723
15866,1,-1.8775767,-2.0113301,0.13375342,0.6415926
15867,1,-1.9433197,-2.0280483,0.0847286,0.63990307
15868,1,-1.9274424,-1.9329067,0.0054643154,0.6464356
15869,1,-1.7907841,-1.9597838,0.16899967,0.6589208
15870,1,-1.8452109,-1.8514676,0.0062566996,0.6466101
15871,1,-1.7088547,-1.7063783,0.0024763346,0.6612996
15872,1,-1.548703,-1.5056988,0.043004155,0.66626793
15873,1,-1.3243781,-1.1578486,0.16652954,0.67218566
15874,1,-0.87497866,-0.6769492,0.19802946,0.6812636
15875,1,-0.2522525,-0.16086157,0.09139092,0.67486715
15876,1,0.32293165,0.28689504,0.03603661,0.6448116
15877,1,0.716413,0.62036914,0.096043885,0.60547495
15878,1,0.944932,0.95888525,0.0139532685,0.57266134
15879,1,1.197763,1.0944046,0.10335839,0.5535235
15880,1,1.2308898,1.167099,0.0637908,0.52956605
15881,1,1.232902,1.0732485,0.15965354,0.52067596
15882,1,1.082392,1.0142499,0.06814206,0.508496
15883,1,0.99692786,0.8480717,0.14885616,0.51472694
15884,1,0.7982018,0.88486487,0.08666307,0.5138189
15885,1,0.862847,0.6046848,0.25816214,0.53069687
15886,1,0.51938784,0.47808155,0.041306287,0.5202533
15887,1,0.3898734,0.21494786,0.17492552,0.5439597
15888,1,0.0638807,0.14084749,0.07696679,0.55400646
15889,1,0.032308176,-0.004456792,0.03676497,0.57679766
