t,regime,y,delta,abs_delta,z,alpha,mu1,mu2,mu3,prediction,target,abs_error
14911,0,0.5190185308456421,0.08165398240089417,0.08165398240089417,0.3047550320625305,0.3726580739021301,0.05018165335059166,0.6149882674217224,0.334830105304718,0.3932464122772217,0.5190185308456421,0.1257721185684204
14912,0,0.4337225556373596,-0.08529597520828247,0.08529597520828247,0.30863672494888306,0.37505826354026794,0.04940734803676605,0.6128622889518738,0.3377303183078766,0.5198104381561279,0.4337225556373596,0.08608788251876831
14913,0,0.3355867266654968,-0.09813582897186279,0.09813582897186279,0.29985135793685913,0.3696363568305969,0.05117390304803848,0.6176452040672302,0.3311808407306671,0.4104621410369873,0.3355867266654968,0.07487541437149048
14914,0,0.1580899953842163,-0.17749673128128052,0.17749673128128052,0.30677318572998047,0.3739050626754761,0.04977784305810928,0.6138854026794434,0.3363367021083832,0.28971949219703674,0.1580899953842163,0.13162949681282043
14915,0,-0.012739398516714573,-0.1708294004201889,0.1708294004201889,0.3125999867916107,0.37751635909080505,0.048626869916915894,0.6106712818145752,0.3407018184661865,0.06610050052404404,-0.012739398516714573,0.07883989904075861
14916,0,-0.06483348459005356,-0.05209408700466156,0.05209408700466156,0.3252004384994507,0.3853793144226074,0.04621225595474243,0.6035716533660889,0.3502161204814911,-0.13779598474502563,-0.06483348459005356,0.07296250015497208
14917,0,-0.032675083726644516,0.03215840086340904,0.03215840086340904,0.33996275067329407,0.39467936754226685,0.043509550392627716,0.5950044393539429,0.36148601770401,-0.16381394863128662,-0.032675083726644516,0.1311388649046421
14918,0,-0.1090608611702919,-0.07638578116893768,0.07638578116893768,0.34585118293762207,0.39841383695602417,0.04246849939227104,0.5915151238441467,0.36601635813713074,-0.07804267108440399,-0.1090608611702919,0.03101819008588791
14919,0,-0.19009743630886078,-0.08103657513856888,0.08103657513856888,0.3404700756072998,0.3950005769729614,0.04341902583837509,0.59470534324646,0.36187559366226196,-0.1710376739501953,-0.19009743630886078,0.019059762358665466
14920,0,-0.2018250972032547,-0.011727660894393921,0.011727660894393921,0.3450469672679901,0.3979029953479767,0.04260944575071335,0.5919939875602722,0.36539649963378906,-0.26600751280784607,-0.2018250972032547,0.06418241560459137
14921,0,-0.12235349416732788,0.07947160303592682,0.07947160303592682,0.3521873354911804,0.40244728326797485,0.04137137532234192,0.5877163410186768,0.3709122836589813,-0.25573572516441345,-0.12235349416732788,0.13338223099708557
14922,0,-0.193162202835083,-0.07080870866775513,0.07080870866775513,0.3558392822742462,0.40477877855300903,0.04074977710843086,0.5855064988136292,0.3737437129020691,-0.1203618124127388,-0.193162202835083,0.07280039042234421
14923,0,-0.3118305504322052,-0.11866834759712219,0.11866834759712219,0.34618663787841797,0.39862698316574097,0.04240981861948967,0.5913151502609253,0.36627501249313354,-0.2282721996307373,-0.3118305504322052,0.0835583508014679
14924,0,-0.3189507722854614,-0.007120221853256226,0.007120221853256226,0.34886831045150757,0.40033257007598877,0.041943106800317764,0.5897119045257568,0.3683449923992157,-0.3917437195777893,-0.3189507722854614,0.07279294729232788
14925,0,-0.3799338638782501,-0.060983091592788696,0.060983091592788696,0.35945117473602295,0.4070894718170166,0.04014262184500694,0.5833065509796143,0.3765508532524109,-0.37531912326812744,-0.3799338638782501,0.004614740610122681
14926,0,-0.348691463470459,0.031242400407791138,0.031242400407791138,0.3580837845802307,0.4062141180038452,0.0403716005384922,0.5841410160064697,0.375487357378006,-0.44783997535705566,-0.348691463470459,0.09914851188659668
14927,0,-0.3353639245033264,0.013327538967132568,0.013327538967132568,0.36459678411483765,0.4103891849517822,0.03929062932729721,0.5801482200622559,0.3805611729621887,-0.37975823879241943,-0.3353639245033264,0.04439431428909302
14928,0,-0.4046163260936737,-0.06925240159034729,0.06925240159034729,0.3622337281703949,0.40887266397476196,0.03968000411987305,0.5816020965576172,0.3787178695201874,-0.3541675806045532,-0.4046163260936737,0.05044874548912048
14929,0,-0.36672231554985046,0.03789401054382324,0.03789401054382324,0.35875624418258667,0.4066445231437683,0.040258847177028656,0.583730936050415,0.3760102689266205,-0.45570874214172363,-0.36672231554985046,0.08898642659187317
14930,0,-0.30486294627189636,0.0618593692779541,0.0618593692779541,0.3662029802799225,0.4114210307598114,0.03902779892086983,0.5791566371917725,0.381815642118454,-0.38583141565322876,-0.30486294627189636,0.0809684693813324
14931,0,-0.3458620011806488,-0.04099905490875244,0.04099905490875244,0.3648788332939148,0.41057029366493225,0.03924436867237091,0.5799742341041565,0.380781352519989,-0.29377734661102295,-0.3458620011806488,0.052084654569625854
14932,0,-0.5272563695907593,-0.18139436841011047,0.18139436841011047,0.35793009400367737,0.40611574053764343,0.04039739817380905,0.5842347145080566,0.3753678500652313,-0.3670477271080017,-0.5272563695907593,0.16020864248275757
14933,0,-0.666084349155426,-0.13882797956466675,0.13882797956466675,0.35588309168815613,0.4048067629337311,0.04074235260486603,0.5854799151420593,0.37377774715423584,-0.6297635436058044,-0.666084349155426,0.03632080554962158
14934,0,-0.672418475151062,-0.006334125995635986,0.006334125995635986,0.3676786720752716,0.4123697578907013,0.0387875959277153,0.5782431364059448,0.3829692006111145,-0.7969285249710083,-0.672418475151062,0.12451004981994629
14935,0,-0.5966134667396545,0.07580500841140747,0.07580500841140747,0.37921956181526184,0.4198138117790222,0.036951202899217606,0.5710231065750122,0.3920256793498993,-0.7576836347579956,-0.5966134667396545,0.16107016801834106
14936,0,-0.6528431177139282,-0.05622965097427368,0.05622965097427368,0.3820289969444275,0.4216320812702179,0.03651530668139458,0.569245457649231,0.3942391872406006,-0.615321159362793,-0.6528431177139282,0.037521958351135254
14937,0,-0.7143880128860474,-0.06154489517211914,0.06154489517211914,0.37392428517341614,0.41639310121536255,0.03778457269072533,0.574352502822876,0.3878628611564636,-0.6997596025466919,-0.7143880128860474,0.014628410339355469
14938,0,-0.6913005113601685,0.023087501525878906,0.023087501525878906,0.3769518733024597,0.4183478355407715,0.03730618581175804,0.5724523067474365,0.39024147391319275,-0.7795277833938599,-0.6913005113601685,0.0882272720336914
14939,0,-0.6593911647796631,0.03190934658050537,0.03190934658050537,0.3827159106731415,0.4220770299434662,0.036409392952919006,0.5688096880912781,0.3947809338569641,-0.7260883450508118,-0.6593911647796631,0.06669718027114868
14940,0,-0.6643829941749573,-0.0049918293952941895,0.0049918293952941895,0.3817124664783478,0.4214271306991577,0.036564216017723083,0.5694462060928345,0.3939896523952484,-0.6733009815216064,-0.6643829941749573,0.00891798734664917
14941,0,-0.6798225045204163,-0.015439510345458984,0.015439510345458984,0.3788883686065674,0.41959962248802185,0.03700287267565727,0.5712321996688843,0.39176496863365173,-0.6852976083755493,-0.6798225045204163,0.005475103855133057
14942,0,-0.727389931678772,-0.04756742715835571,0.04756742715835571,0.3788663148880005,0.41958537697792053,0.03700631111860275,0.5712460875511169,0.3917476236820221,-0.709835410118103,-0.727389931678772,0.017554521560668945
14943,0,-0.8687822222709656,-0.1413922905921936,0.1413922905921936,0.37884873151779175,0.41957396268844604,0.03700903803110123,0.5712571740150452,0.3917337656021118,-0.7774404287338257,-0.8687822222709656,0.09134179353713989
14944,0,-0.9184531569480896,-0.04967093467712402,0.04967093467712402,0.37939780950546265,0.4199291467666626,0.03692340478301048,0.5709105730056763,0.3921660780906677,-0.9698128700256348,-0.9184531569480896,0.051359713077545166
14945,0,-0.8783246874809265,0.040128469467163086,0.040128469467163086,0.3896044194698334,0.42654621601104736,0.03536135330796242,0.5644145607948303,0.40022408962249756,-1.0047813653945923,-0.8783246874809265,0.12645667791366577
14946,0,-0.7834499478340149,0.09487473964691162,0.09487473964691162,0.3943915367126465,0.42965948581695557,0.03464801236987114,0.5613343119621277,0.40401771664619446,-0.9139066338539124,-0.7834499478340149,0.13045668601989746
14947,0,-0.8867819309234619,-0.10333198308944702,0.10333198308944702,0.39358970522880554,0.42913761734962463,0.03476664423942566,0.5618516802787781,0.40338170528411865,-0.7648940682411194,-0.8867819309234619,0.12188786268234253
14948,0,-0.9851831197738647,-0.09840118885040283,0.09840118885040283,0.3835081458091736,0.42259034514427185,0.036287542432546616,0.5683064460754395,0.39540594816207886,-0.934462308883667,-0.9851831197738647,0.050720810890197754
14949,0,-0.9447206258773804,0.040462493896484375,0.040462493896484375,0.38975974917411804,0.4266470968723297,0.03533801808953285,0.5643149614334106,0.4003470242023468,-1.0639002323150635,-0.9447206258773804,0.1191796064376831
14950,0,-0.9402010440826416,0.0045195817947387695,0.0045195817947387695,0.39812928438186646,0.4320944547653198,0.034099478274583817,0.5589147210121155,0.4069857895374298,-0.9755358695983887,-0.9402010440826416,0.03533482551574707
14951,0,-0.9987848401069641,-0.05858379602432251,0.05858379602432251,0.3950875699520111,0.43011265993118286,0.03454529866576195,0.5608846545219421,0.4045700430870056,-0.9628490805625916,-0.9987848401069641,0.03593575954437256
14952,0,-0.8807289004325867,0.11805593967437744,0.11805593967437744,0.39363113045692444,0.4291645586490631,0.03476051613688469,0.5618249773979187,0.4034145474433899,-1.0456022024154663,-0.8807289004325867,0.16487330198287964
14953,0,-0.933674156665802,-0.05294525623321533,0.05294525623321533,0.4006541967391968,0.4337412416934967,0.03373304754495621,0.557273268699646,0.4089936316013336,-0.855887234210968,-0.933674156665802,0.07778692245483398
14954,0,-0.9047337770462036,0.02894037961959839,0.02894037961959839,0.3902348577976227,0.42695581912994385,0.03526672348380089,0.5640101432800293,0.4007231295108795,-0.9548788070678711,-0.9047337770462036,0.05014503002166748
14955,0,-0.8548692464828491,0.04986453056335449,0.04986453056335449,0.39498600363731384,0.43004652857780457,0.034560274332761765,0.5609502792358398,0.4044894278049469,-0.9119645953178406,-0.8548692464828491,0.057095348834991455
14956,0,-0.7593087553977966,0.09556049108505249,0.09556049108505249,0.393864244222641,0.42931631207466125,0.034725990146398544,0.5616745352745056,0.40359947085380554,-0.844789981842041,-0.7593087553977966,0.08548122644424438
14957,0,-0.7807177901268005,-0.021409034729003906,0.021409034729003906,0.39235395193099976,0.4283336400985718,0.034950140863657,0.5626479387283325,0.4024019241333008,-0.7174385190010071,-0.7807177901268005,0.06327927112579346
14958,0,-0.7688755989074707,0.011842191219329834,0.011842191219329834,0.38400155305862427,0.42291006445884705,0.036211851984262466,0.5679927468299866,0.3957953155040741,-0.7805379629135132,-0.7688755989074707,0.01166236400604248
14959,0,-0.7327254414558411,0.03615015745162964,0.03615015745162964,0.38605454564094543,0.42424142360687256,0.03589825704693794,0.566685140132904,0.3974166214466095,-0.7752202749252319,-0.7327254414558411,0.04249483346939087
14960,0,-0.7850221991539001,-0.05229675769805908,0.05229675769805908,0.38606002926826477,0.4242449402809143,0.03589741513133049,0.5666816234588623,0.3974209427833557,-0.7304989695549011,-0.7850221991539001,0.05452322959899902
14961,0,-0.754530668258667,0.030491530895233154,0.030491530895233154,0.38172417879104614,0.4214347004890442,0.03656240552663803,0.5694386959075928,0.3939988911151886,-0.8203777074813843,-0.754530668258667,0.06584703922271729
14962,0,-0.713286817073822,0.04124385118484497,0.04124385118484497,0.386788547039032,0.4247176945209503,0.03578667342662811,0.5662166476249695,0.397996723651886,-0.770431637763977,-0.713286817073822,0.05714482069015503
14963,0,-0.5836004018783569,0.1296864151954651,0.1296864151954651,0.3854210376739502,0.42383047938346863,0.035994771867990494,0.5670890808105469,0.39691615104675293,-0.7132056951522827,-0.5836004018783569,0.12960529327392578
14964,0,-0.47466781735420227,0.10893258452415466,0.10893258452415466,0.385904997587204,0.4241444170475006,0.03592101112008095,0.5667805075645447,0.3972984850406647,-0.5292901992797852,-0.47466781735420227,0.054622381925582886
14965,0,-0.4256274402141571,0.049040377140045166,0.049040377140045166,0.3783586025238037,0.4192570447921753,0.0370856449007988,0.5715663433074951,0.3913480043411255,-0.40187203884124756,-0.4256274402141571,0.023755401372909546
14966,0,-0.3799338638782501,0.04569357633590698,0.04569357633590698,0.3704572319984436,0.4141581356525421,0.03833867236971855,0.5765172243118286,0.38514411449432373,-0.3731062412261963,-0.3799338638782501,0.006827622652053833
14967,0,-0.3162994384765625,0.06363442540168762,0.06363442540168762,0.3676348030567169,0.41234153509140015,0.03879472240805626,0.5782703757286072,0.38293489813804626,-0.34000229835510254,-0.3162994384765625,0.02370285987854004
14968,0,-0.3118334412574768,0.004465997219085693,0.004465997219085693,0.36568307876586914,0.41108691692352295,0.03911271318793297,0.579477846622467,0.3814094364643097,-0.2738548815250397,-0.3118334412574768,0.037978559732437134
14969,0,-0.2557637691497803,0.05606967210769653,0.05606967210769653,0.36009249091148376,0.40750017762184143,0.04003559798002243,0.582914412021637,0.3770499527454376,-0.2959517240524292,-0.2557637691497803,0.040187954902648926
14970,0,-0.08945392817258835,0.16630983352661133,0.16630983352661133,0.36155736446380615,0.4084389805793762,0.03979206085205078,0.582017183303833,0.3781907856464386,-0.22952938079833984,-0.08945392817258835,0.1400754526257515
14971,0,0.0463714674115181,0.13582539558410645,0.13582539558410645,0.36183613538742065,0.4086177349090576,0.03974583372473717,0.5818461775779724,0.3784079849720001,-0.0026624351739883423,0.0463714674115181,0.04903390258550644
14972,0,0.18903231620788574,0.14266085624694824,0.14266085624694824,0.35043254494667053,0.4013286828994751,0.04167285934090614,0.5887729525566101,0.36955419182777405,0.15136462450027466,0.18903231620788574,0.037667691707611084
14973,0,0.24073626101016998,0.05170394480228424,0.05170394480228424,0.34123098850250244,0.3954825699329376,0.04328355938196182,0.5942563414573669,0.3624601662158966,0.3053997755050659,0.24073626101016998,0.06466351449489594
14974,0,0.37900224328041077,0.13826598227024078,0.13826598227024078,0.32876095175743103,0.38761401176452637,0.045548081398010254,0.6015294790267944,0.3529224991798401,0.3264698386192322,0.37900224328041077,0.05253240466117859
14975,0,0.49088355898857117,0.1118813157081604,0.1118813157081604,0.3261616826057434,0.38598206639289856,0.04603218287229538,0.6030218601226807,0.35094600915908813,0.47789013385772705,0.49088355898857117,0.012993425130844116
14976,0,0.585199773311615,0.09431621432304382,0.09431621432304382,0.31407055258750916,0.3784303069114685,0.0483398512005806,0.6098531484603882,0.3418070077896118,0.5853480100631714,0.585199773311615,0.00014823675155639648
14977,0,0.7096350193023682,0.12443524599075317,0.12443524599075317,0.3037394881248474,0.3720313012599945,0.05038582533597946,0.6155411601066589,0.334073007106781,0.6689399480819702,0.7096350193023682,0.04069507122039795
14978,0,0.8110017776489258,0.10136675834655762,0.10136675834655762,0.2944149374961853,0.3663003444671631,0.0522926039993763,0.6205528974533081,0.3271545171737671,0.790587306022644,0.8110017776489258,0.02041447162628174
14979,0,0.8753960728645325,0.06439429521560669,0.06439429521560669,0.2815348207950592,0.35845696926116943,0.05502254143357277,0.6272784471511841,0.31769898533821106,0.88005530834198,0.8753960728645325,0.00465923547744751
14980,0,1.0980720520019531,0.22267597913742065,0.22267597913742065,0.2708750367164612,0.35203251242637634,0.05736812204122543,0.6326659321784973,0.30996599793434143,0.9269552230834961,1.0980720520019531,0.17111682891845703
14981,0,1.1720582246780396,0.07398617267608643,0.07398617267608643,0.259446382522583,0.3452146351337433,0.05997176840901375,0.6382562518119812,0.30177199840545654,1.1469378471374512,1.1720582246780396,0.02512037754058838
14982,0,1.2781074047088623,0.10604918003082275,0.10604918003082275,0.23598578572273254,0.33145755529403687,0.06561371684074402,0.6491058468818665,0.2852804958820343,1.1980013847351074,1.2781074047088623,0.08010601997375488
14983,0,1.2206488847732544,-0.05745851993560791,0.05745851993560791,0.2250383496284485,0.3251526355743408,0.06838729232549667,0.6538698077201843,0.2777428925037384,1.281984806060791,1.2206488847732544,0.06133592128753662
14984,0,1.3978700637817383,0.1772211790084839,0.1772211790084839,0.21714487671852112,0.32065343856811523,0.07044421136379242,0.6571832299232483,0.2723725140094757,1.2104237079620361,1.3978700637817383,0.18744635581970215
14985,0,1.4466497898101807,0.04877972602844238,0.04877972602844238,0.215177983045578,0.31953853368759155,0.07096429169178009,0.6579927802085876,0.2710428833961487,1.3657346963882446,1.4466497898101807,0.08091509342193604
14986,0,1.4062047004699707,-0.04044508934020996,0.04044508934020996,0.19641868770122528,0.30903199315071106,0.07607845962047577,0.6653856039047241,0.2585359215736389,1.3996391296386719,1.4062047004699707,0.006565570831298828
14987,0,1.399365782737732,-0.0068389177322387695,0.0068389177322387695,0.19376614689826965,0.30756518244743347,0.0768243670463562,0.666382372379303,0.2567933201789856,1.3560230731964111,1.399365782737732,0.0433427095413208
14988,0,1.4377143383026123,0.03834855556488037,0.03834855556488037,0.19786439836025238,0.3098334074020386,0.07567429542541504,0.6648372411727905,0.25948840379714966,1.3437968492507935,1.4377143383026123,0.09391748905181885
14989,0,1.4988540410995483,0.061139702796936035,0.061139702796936035,0.19671222567558289,0.3091945946216583,0.07599623501300812,0.6652745604515076,0.25872915983200073,1.3738764524459839,1.4988540410995483,0.12497758865356445
14990,0,1.5314356088638306,0.03258156776428223,0.03258156776428223,0.19012267887592316,0.30555814504623413,0.07785820960998535,0.6677314043045044,0.25441035628318787,1.4240117073059082,1.5314356088638306,0.10742390155792236
14991,0,1.540391445159912,0.008955836296081543,0.008955836296081543,0.18280723690986633,0.30155545473098755,0.0799669474363327,0.6703699827194214,0.2496630847454071,1.4492782354354858,1.540391445159912,0.09111320972442627
14992,0,1.5613030195236206,0.020911574363708496,0.020911574363708496,0.17934457957744598,0.2996736168861389,0.08098047226667404,0.6715859174728394,0.2474336177110672,1.4547101259231567,1.5613030195236206,0.10659289360046387
14993,0,1.6911051273345947,0.12980210781097412,0.12980210781097412,0.17741276323795319,0.29862725734710693,0.0815502405166626,0.6722550988197327,0.24619464576244354,1.4702085256576538,1.6911051273345947,0.22089660167694092
14994,0,1.7102231979370117,0.019118070602416992,0.019118070602416992,0.16805632412433624,0.29359614849090576,0.08435413241386414,0.675401508808136,0.24024437367916107,1.5716228485107422,1.7102231979370117,0.13860034942626953
14995,0,1.637629508972168,-0.07259368896484375,0.07259368896484375,0.15529166162014008,0.28683099150657654,0.08829924464225769,0.6794384121894836,0.23226235806941986,1.586281657218933,1.637629508972168,0.05134785175323486
14996,0,1.5471916198730469,-0.0904378890991211,0.0904378890991211,0.15775495767593384,0.2881275713443756,0.0875270739197731,0.6786825656890869,0.23379041254520416,1.529036521911621,1.5471916198730469,0.01815509796142578
14997,0,1.5900752544403076,0.04288363456726074,0.04288363456726074,0.1692146509885788,0.29421567916870117,0.0840030387043953,0.6750204563140869,0.240976482629776,1.4528584480285645,1.5900752544403076,0.13721680641174316
14998,0,1.5598573684692383,-0.030217885971069336,0.030217885971069336,0.1752224862575531,0.29744407534599304,0.08220001310110092,0.6730057001113892,0.24479426443576813,1.4863730669021606,1.5598573684692383,0.07348430156707764
14999,0,1.5499160289764404,-0.009941339492797852,0.009941339492797852,0.17293554544448853,0.29621222615242004,0.08288279920816422,0.6737802624702454,0.24333693087100983,1.461043119430542,1.5499160289764404,0.08887290954589844
15000,0,1.5301762819290161,-0.019739747047424316,0.019739747047424316,0.17623364925384521,0.2979899048805237,0.08189953863620758,0.6726602911949158,0.24544019997119904,1.4524707794189453,1.5301762819290161,0.0777055025100708
15001,0,1.5173473358154297,-0.012828946113586426,0.012828946113586426,0.1781759113073349,0.299040287733078,0.08132477849721909,0.6719915270805359,0.24668365716934204,1.435936689376831,1.5173473358154297,0.08141064643859863
15002,0,1.5236506462097168,0.006303310394287109,0.006303310394287109,0.18065382540225983,0.30038416385650635,0.08059607446193695,0.6711286902427673,0.24827523529529572,1.425323247909546,1.5236506462097168,0.0983273983001709
15003,0,1.56752347946167,0.043872833251953125,0.043872833251953125,0.1815124750137329,0.3008508086204529,0.08034473657608032,0.6708270907402039,0.24882811307907104,1.431181788444519,1.56752347946167,0.13634169101715088
15004,0,1.5914074182510376,0.023883938789367676,0.023883938789367676,0.17860694229602814,0.2992737889289856,0.08119764178991318,0.6718422770500183,0.2469601184129715,1.468522071838379,1.5914074182510376,0.12288534641265869
15005,0,1.5637649297714233,-0.027642488479614258,0.027642488479614258,0.17329718172550201,0.2964067757129669,0.08277452737092972,0.6736584305763245,0.24356703460216522,1.488783836364746,1.5637649297714233,0.07498109340667725
15006,0,1.4915560483932495,-0.07220888137817383,0.07220888137817383,0.1726069301366806,0.296035498380661,0.08298123627901077,0.6738908290863037,0.24312792718410492,1.4663338661193848,1.4915560483932495,0.025222182273864746
15007,0,1.4852405786514282,-0.006315469741821289,0.006315469741821289,0.1788296103477478,0.299394428730011,0.08113203197717667,0.6717650294303894,0.24710297584533691,1.4047832489013672,1.4852405786514282,0.08045732975006104
15008,0,1.42439866065979,-0.060841917991638184,0.060841917991638184,0.1858399361371994,0.30321037769317627,0.07908740639686584,0.6692875623703003,0.25162506103515625,1.3990848064422607,1.42439866065979,0.025313854217529297
15009,0,1.372530460357666,-0.05186820030212402,0.05186820030212402,0.1893244832754135,0.3051196336746216,0.07808618247509003,0.6680238842964172,0.2538899779319763,1.34573233127594,1.372530460357666,0.026798129081726074
15010,0,1.2548706531524658,-0.1176598072052002,0.1176598072052002,0.1973404437303543,0.30954280495643616,0.07582055777311325,0.6650364398956299,0.25914299488067627,1.2994787693023682,1.2548706531524658,0.044608116149902344
15011,0,1.1925550699234009,-0.06231558322906494,0.06231558322906494,0.20689022541046143,0.3148682713508606,0.07318917661905289,0.6613326668739319,0.26547813415527344,1.1893179416656494,1.1925550699234009,0.003237128257751465
15012,0,1.1247305870056152,-0.06782448291778564,0.06782448291778564,0.22032056748867035,0.32245874404907227,0.0696108490228653,0.65586256980896,0.27452653646469116,1.1316545009613037,1.1247305870056152,0.0069239139556884766
15013,0,1.2500666379928589,0.12533605098724365,0.12533605098724365,0.22841569781303406,0.327089786529541,0.0675218403339386,0.6524208188056946,0.28005731105804443,1.0681945085525513,1.2500666379928589,0.18187212944030762
15014,0,1.129592776298523,-0.12047386169433594,0.12047386169433594,0.23060353100299835,0.32834845781326294,0.06696590036153793,0.651472270488739,0.28156182169914246,1.202647089958191,1.129592776298523,0.07305431365966797
15015,0,1.0033073425292969,-0.12628543376922607,0.12628543376922607,0.22269940376281738,0.32381531596183777,0.06899173557758331,0.6548622846603394,0.276145875453949,1.0835647583007812,1.0033073425292969,0.08025741577148438
15016,0,0.7974264025688171,-0.20588093996047974,0.20588093996047974,0.23752759397029877,0.33235153555870056,0.0652303695678711,0.6484193205833435,0.2863503098487854,0.953549861907959,0.7974264025688171,0.15612345933914185
15017,0,0.7738460302352905,-0.02358037233352661,0.02358037233352661,0.2527933418750763,0.3412801921367645,0.061530668288469315,0.6414198279380798,0.29704955220222473,0.7283519506454468,0.7738460302352905,0.04549407958984375
15018,0,0.7184693813323975,-0.055376648902893066,0.055376648902893066,0.2733769416809082,0.3535347580909729,0.056810468435287476,0.6314162611961365,0.31177324056625366,0.7210868000984192,0.7184693813323975,0.0026174187660217285
15019,0,0.718110203742981,-0.0003591775894165039,0.0003591775894165039,0.27601534128189087,0.35512271523475647,0.056227173656225204,0.6300885677337646,0.31368425488471985,0.6715361475944519,0.718110203742981,0.04657405614852905
15020,0,0.6751229763031006,-0.04298722743988037,0.04298722743988037,0.2814527750015259,0.35840731859207153,0.05504028871655464,0.6273205280303955,0.31763917207717896,0.6881226301193237,0.6751229763031006,0.012999653816223145
15021,0,0.6756996512413025,0.0005766749382019043,0.0005766749382019043,0.2816186249256134,0.3585076630115509,0.05500440672039986,0.6272354125976562,0.31776008009910583,0.6467108726501465,0.6756996512413025,0.028988778591156006
15022,0,0.5026480555534363,-0.1730515956878662,0.1730515956878662,0.2858355641365051,0.3610662817955017,0.0540984570980072,0.6250587105751038,0.3208428919315338,0.6586885452270508,0.5026480555534363,0.1560404896736145
15023,0,0.47357726097106934,-0.029070794582366943,0.029070794582366943,0.28505203127861023,0.36059024930000305,0.05426584929227829,0.6254650354385376,0.3202691674232483,0.4476770758628845,0.47357726097106934,0.025900185108184814
15024,0,0.49507513642311096,0.021497875452041626,0.021497875452041626,0.30191659927368164,0.37090757489204407,0.05075407028198242,0.616530179977417,0.33271580934524536,0.431171715259552,0.49507513642311096,0.06390342116355896
15025,0,0.4187811017036438,-0.07629403471946716,0.07629403471946716,0.3049536645412445,0.3727807104587555,0.05014176666736603,0.6148799061775208,0.33497828245162964,0.4772533178329468,0.4187811017036438,0.05847221612930298
15026,0,0.3923528790473938,-0.02642822265625,0.02642822265625,0.3020191490650177,0.3709707260131836,0.050733309239149094,0.6164746880531311,0.3327920436859131,0.38578784465789795,0.3923528790473938,0.00656503438949585
15027,0,0.3528355658054352,-0.03951731324195862,0.03951731324195862,0.3091470003128052,0.37537434697151184,0.04930628836154938,0.6125813722610474,0.33811232447624207,0.364715576171875,0.3528355658054352,0.01188001036643982
15028,0,0.3318115174770355,-0.021024048328399658,0.021024048328399658,0.31112930178642273,0.3766033351421356,0.04891528934240341,0.6114867329597473,0.3395979702472687,0.3238477408885956,0.3318115174770355,0.007963776588439941
15029,0,0.23910343647003174,-0.09270808100700378,0.09270808100700378,0.3146371841430664,0.3787826895713806,0.048229631036520004,0.6095371246337891,0.34223321080207825,0.3080127239227295,0.23910343647003174,0.06890928745269775
15030,0,0.18036918342113495,-0.05873425304889679,0.05873425304889679,0.3148821294307709,0.3789350986480713,0.048182036727666855,0.6094004511833191,0.34241753816604614,0.19207412004470825,0.18036918342113495,0.011704936623573303
15031,0,-0.0014825341058894992,-0.18185171484947205,0.18185171484947205,0.32258304953575134,0.3837401270866394,0.04670554772019386,0.6050628423690796,0.34823158383369446,0.12946876883506775,-0.0014825341058894992,0.13095130294095725
15032,0,-0.0938713327050209,-0.09238880127668381,0.09238880127668381,0.323377400636673,0.38423728942871094,0.046555403620004654,0.6046112179756165,0.3488334119319916,-0.104524627327919,-0.0938713327050209,0.010653294622898102
15033,0,-0.05797795206308365,0.035893380641937256,0.035893380641937256,0.3379972279071808,0.39343583583831787,0.04386170208454132,0.5961601138114929,0.3599781095981598,-0.1974397599697113,-0.05797795206308365,0.13946180790662766
15034,0,-0.1430913656949997,-0.08511341363191605,0.08511341363191605,0.3478085994720459,0.3996582627296448,0.04212702065706253,0.5903464555740356,0.3675265312194824,-0.10491100698709488,-0.1430913656949997,0.038180358707904816
15035,0,-0.04506773129105568,0.09802363812923431,0.09802363812923431,0.34177452325820923,0.39582693576812744,0.04318702593445778,0.5939350724220276,0.36287784576416016,-0.21063339710235596,-0.04506773129105568,0.16556566581130028
15036,0,-0.07602575421333313,-0.03095802292227745,0.03095802292227745,0.35279253125190735,0.4028332829475403,0.04126782715320587,0.5873512029647827,0.371381014585495,-0.042135462164878845,-0.07602575421333313,0.033890292048454285
15037,0,-0.15919095277786255,-0.08316519856452942,0.08316519856452942,0.34266987442970276,0.3963945508003235,0.04302835837006569,0.5934052467346191,0.3635663688182831,-0.09098270535469055,-0.15919095277786255,0.068208247423172
15038,0,-0.14950242638587952,0.009688526391983032,0.009688526391983032,0.34295371174812317,0.39657455682754517,0.042978160083293915,0.5932371020317078,0.3637847304344177,-0.20893174409866333,-0.14950242638587952,0.059429317712783813
15039,0,-0.24515913426876068,-0.09565670788288116,0.09565670788288116,0.35102349519729614,0.401705265045166,0.041571132838726044,0.5884174704551697,0.3700113892555237,-0.17906880378723145,-0.24515913426876068,0.06609033048152924
15040,0,-0.3257998526096344,-0.08064071834087372,0.08064071834087372,0.3470158278942108,0.3991541266441345,0.04226505383849144,0.5908203125,0.36691468954086304,-0.31060725450515747,-0.3257998526096344,0.015192598104476929
15041,0,-0.3471848964691162,-0.02138504385948181,0.02138504385948181,0.3531682789325714,0.4030730128288269,0.04120365530252457,0.587124228477478,0.371672123670578,-0.4071539044380188,-0.3471848964691162,0.05996900796890259
15042,0,-0.44016438722610474,-0.09297949075698853,0.09297949075698853,0.3597775101661682,0.4072984457015991,0.04008815065026283,0.5831071138381958,0.37680479884147644,-0.4109157919883728,-0.44016438722610474,0.029248595237731934
