t,regime,prediction,target,abs_error,alpha_final
15161,0,-0.6676343,-0.7057909,0.03815657,0.4179614
15162,0,-0.8065837,-0.7385375,0.06804621,0.41535217
15163,0,-0.8186904,-0.8693773,0.050686896,0.42077348
15164,0,-0.98056,-0.88458186,0.09597814,0.4204994
15165,0,-0.9598979,-0.97939754,0.01949966,0.4270445
15166,0,-1.0694993,-0.9411394,0.12835985,0.42660102
15167,0,-0.97800666,-0.9850481,0.0070414543,0.43185186
15168,0,-1.0320166,-0.9858572,0.046159446,0.42936888
15169,0,-1.0182352,-0.8607551,0.15748012,0.4315522
15170,0,-0.8241867,-0.7841003,0.04008639,0.43340412
15171,0,-0.73724425,-0.85353154,0.11628729,0.42820236
15172,0,-0.87249446,-0.8503175,0.022176981,0.4230842
15173,0,-0.8703151,-0.81276745,0.05754763,0.42673627
15174,0,-0.81639576,-0.8380453,0.02164954,0.42716742
15175,0,-0.8631115,-0.9202445,0.05713302,0.42480552
15176,0,-0.9816736,-0.9544018,0.027271807,0.42495513
15177,0,-1.0120366,-0.9113228,0.10071379,0.4286922
15178,0,-0.9301264,-0.87535554,0.054770887,0.43100733
15179,0,-0.8774861,-0.88746816,0.009982049,0.42933813
15180,0,-0.9043474,-0.87184215,0.032505274,0.4273102
15181,0,-0.88356507,-0.79736006,0.086205006,0.42816323
15182,0,-0.77762103,-0.977744,0.20012295,0.42855442
15183,0,-1.0565369,-0.93701077,0.11952615,0.42223442
15184,0,-0.96892476,-0.9094059,0.059518874,0.4318256
15185,0,-0.9224528,-1.0099958,0.08754301,0.43014926
15186,0,-1.0706235,-0.8598146,0.21080893,0.427511
15187,0,-0.82587993,-0.7760022,0.049877703,0.4346608
15188,0,-0.72716945,-0.7172155,0.009953976,0.42829543
15189,0,-0.6740302,-0.67611486,0.0020846725,0.42490825
15190,0,-0.6452601,-0.65906143,0.013801336,0.42251387
15191,0,-0.6468511,-0.5647882,0.0820629,0.42060843
15192,0,-0.5234054,-0.5163339,0.007071495,0.42154968
15193,0,-0.48202366,-0.5435678,0.06154412,0.41731936
15194,0,-0.54999626,-0.42068607,0.12931019,0.4140562
15195,0,-0.37415528,-0.30961072,0.06454456,0.4181726
15196,0,-0.23932645,-0.32541808,0.08609164,0.4135824
15197,0,-0.30340698,-0.19959036,0.10381663,0.40682328
15198,0,-0.13559824,-0.1129895,0.022608742,0.41042772
15199,0,-0.04399988,-0.12317275,0.07917287,0.4048366
15200,0,-0.095308594,-0.04358629,0.051722303,0.3995021
15201,0,0.0018687323,0.09499101,0.09312228,0.40167928
15202,0,0.17740852,0.24402481,0.0666163,0.39942116
15203,0,0.34965974,0.491193,0.14153326,0.39330256
15204,0,0.63801134,0.60610116,0.03191018,0.38645065
15205,0,0.72690994,0.63734007,0.08956987,0.3720292
15206,0,0.7188369,0.65808225,0.060754657,0.36520046
15207,0,0.7120466,0.7336708,0.021624148,0.36333153
15208,0,0.7824658,0.8544952,0.07202941,0.36191815
15209,0,0.9053489,0.85802084,0.047328055,0.35670364
15210,0,0.8883484,0.9948444,0.10649598,0.34965822
15211,0,1.0275052,1.0542632,0.026758075,0.34791714
15212,0,1.0746442,1.1376708,0.06302655,0.3392883
15213,0,1.1472853,1.1985649,0.051279545,0.33453614
15214,0,1.1957755,1.2217294,0.025953889,0.3287546
15215,0,1.2077265,1.2388391,0.03111267,0.32495818
15216,0,1.2159252,1.320824,0.10489881,0.323344
15217,0,1.2878356,1.352276,0.06444037,0.32056925
15218,0,1.3110344,1.4409444,0.12990999,0.31546628
15219,0,1.3857331,1.498823,0.11308992,0.31153145
15220,0,1.431284,1.5669926,0.13570869,0.3053956
15221,0,1.4842687,1.4987663,0.014497638,0.30051872
15222,0,1.4235691,1.4406661,0.017096996,0.29904106
15223,0,1.3693628,1.5028294,0.1334666,0.30401492
15224,0,1.4212673,1.4873284,0.06606114,0.30529618
15225,0,1.4067765,1.5891156,0.18233907,0.30258328
15226,0,1.4910165,1.556058,0.06504154,0.30041847
15227,0,1.4635544,1.5035324,0.039978027,0.29636708
15228,0,1.4180726,1.4385325,0.02045989,0.29946294
15229,0,1.3602047,1.4632457,0.10304105,0.30382493
15230,0,1.3819566,1.3887154,0.006758809,0.306502
15231,0,1.3156073,1.274051,0.04155636,0.3071312
15232,0,1.2085454,1.1869544,0.021591067,0.313613
15233,0,1.1255724,1.2711525,0.14558005,0.3215114
15234,0,1.215286,1.3770866,0.16180062,0.32451218
15235,0,1.3181021,1.3452632,0.027161121,0.31745097
15236,0,1.289152,1.2221079,0.06704414,0.31267
15237,0,1.1703999,1.1366873,0.033712626,0.3169757
15238,0,1.0859358,1.120669,0.034733176,0.32525092
15239,0,1.0744803,1.1291305,0.054650187,0.33026457
15240,0,1.0884879,1.1237912,0.035303354,0.3310087
15241,0,1.0867095,1.0751888,0.011520743,0.33063138
15242,0,1.0385432,1.0295616,0.0089815855,0.33171487
15243,0,0.99358726,1.0072175,0.013630271,0.3351115
15244,0,0.9744247,0.9718849,0.0025398135,0.338
15245,0,0.940506,0.81993955,0.12056643,0.33971322
15246,0,0.7725773,0.7794443,0.0068669915,0.34303594
15247,0,0.7382407,0.79143196,0.053191245,0.35218218
15248,0,0.7659744,0.80059254,0.03461814,0.35450125
15249,0,0.78520125,0.80186135,0.016660094,0.35374472
15250,0,0.7914446,0.73419255,0.05725205,0.35320008
15251,0,0.7132653,0.73960185,0.02633655,0.35342002
15252,0,0.726883,0.5961,0.13078302,0.3574075
15253,0,0.5542078,0.4563953,0.0978125,0.35713917
15254,0,0.38995293,0.44878402,0.058831096,0.36512095
15255,0,0.4059539,0.42068303,0.014729112,0.37354073
15256,0,0.3868208,0.36951178,0.01730901,0.37379372
15257,0,0.33330345,0.32903793,0.004265517,0.37504807
15258,0,0.29424405,0.2691376,0.02510646,0.37774092
15259,0,0.22748923,0.25453648,0.027047247,0.3794974
15260,0,0.22471434,0.13181871,0.09289563,0.38294888
15261,0,0.067506425,0.050284687,0.017221738,0.38204628
15262,0,-0.02251143,-0.06523126,0.042719834,0.38811746
15263,0,-0.15896553,-0.03321047,0.12575506,0.39088923
15264,0,-0.076259464,-0.08008828,0.003828816,0.39842743
15265,0,-0.12822664,-0.1027606,0.02546604,0.39560604
15266,0,-0.1442351,-0.14193738,0.0022977293,0.39795476
15267,0,-0.18751332,-0.17961365,0.007899672,0.39851436
15268,0,-0.22774506,-0.23580942,0.008064359,0.40006515
15269,0,-0.29457927,-0.29916832,0.004589051,0.40112075
15270,0,-0.36830637,-0.36415207,0.0041542947,0.40308595
15271,0,-0.44082117,-0.39099738,0.04982379,0.40540257
15272,0,-0.4547705,-0.32123387,0.13353664,0.40858153
15273,0,-0.3306157,-0.3245363,0.0060794055,0.4116187
15274,0,-0.3388326,-0.4255435,0.0867109,0.40751547
15275,0,-0.4885141,-0.5344222,0.045908123,0.4055934
15276,0,-0.6296667,-0.61625624,0.013410449,0.40915343
15277,0,-0.71738124,-0.6058061,0.11157513,0.41365612
15278,0,-0.66633976,-0.6420901,0.024249673,0.41836163
15279,0,-0.7024025,-0.78132236,0.07891989,0.41709423
15280,0,-0.8871949,-0.7668161,0.12037879,0.41668946
15281,0,-0.8271724,-0.8891328,0.0619604,0.42430863
15282,0,-0.9859573,-0.7982621,0.1876952,0.4217019
15283,0,-0.81477034,-0.84427214,0.029501796,0.42944485
15284,0,-0.8844598,-0.91985565,0.03539586,0.42395636
15285,0,-0.9853749,-1.0345942,0.04921925,0.42527774
15286,0,-1.1274948,-0.9688272,0.15866762,0.4277836
15287,0,-0.99359596,-0.8454068,0.14818919,0.43424708
15288,0,-0.8056442,-0.872613,0.0669688,0.4327828
15289,0,-0.8746893,-0.896772,0.022082746,0.4259829
15290,0,-0.9197619,-0.8951301,0.024631798,0.4270373
15291,0,-0.9168005,-0.9775474,0.06074691,0.42829853
15292,0,-1.0357797,-0.9698264,0.065953314,0.42715117
15293,0,-1.0054471,-0.854937,0.15051013,0.4313777
15294,0,-0.82602805,-0.84914196,0.023113906,0.4326751
15295,0,-0.84157485,-0.8244912,0.017083645,0.42682722
15296,0,-0.8196986,-0.8800022,0.06030363,0.42691466
15297,0,-0.9144355,-0.9898596,0.075424075,0.42479864
15298,0,-1.066915,-1.0582868,0.008628249,0.42625678
15299,0,-1.1366528,-0.9929786,0.14367425,0.4309974
15300,0,-1.0098801,-0.8318202,0.17805988,0.43510804
15301,0,-0.76801527,-0.7728312,0.004815936,0.43426496
15302,0,-0.7209498,-0.8029963,0.08204645,0.42687497
15303,0,-0.8018302,-0.8019979,0.00016772747,0.42326227
15304,0,-0.81309146,-0.7364354,0.07665604,0.4248638
15305,0,-0.72200745,-0.6677846,0.05422288,0.42594364
15306,0,-0.63801897,-0.6276277,0.010391295,0.42371267
15307,0,-0.60406506,-0.5416539,0.06241119,0.42075977
15308,0,-0.49809515,-0.44793883,0.050156325,0.42029127
15309,0,-0.389117,-0.44026917,0.05115217,0.4174724
15310,0,-0.4156524,-0.3268142,0.08883819,0.41232854
15311,0,-0.26798978,-0.26378965,0.0042001307,0.4143339
15312,0,-0.21038559,-0.16997495,0.040410638,0.40913898
15313,0,-0.104047395,-0.09012054,0.013926856,0.40744463
15314,0,-0.023236819,0.050970446,0.07420726,0.4035445
15315,0,0.14667636,0.08368616,0.0629902,0.4014485
15316,0,0.14863327,0.15044078,0.0018075109,0.39357236
15317,0,0.21188855,0.21754977,0.0056612194,0.3926806
15318,0,0.2774138,0.32698858,0.049574792,0.38963205
15319,0,0.40174174,0.3775605,0.024181247,0.38689458
15320,0,0.4391505,0.5771371,0.1379866,0.380791
15321,0,0.67575574,0.751174,0.075418234,0.37874317
15322,0,0.8525121,0.9052998,0.05278766,0.36657766
15323,0,0.9924718,1.0187218,0.026250005,0.35517386
15324,0,1.0822344,1.2571065,0.17487216,0.34488693
15325,0,1.2943597,1.3738194,0.07945967,0.33391032
15326,0,1.3775595,1.3875368,0.0099772215,0.31827274
15327,0,1.3705869,1.4125211,0.04193425,0.3118158
15328,0,1.3780923,1.3589896,0.019102693,0.3104664
15329,0,1.3184574,1.3946592,0.0762018,0.31048524
15330,0,1.3433434,1.5018681,0.15852475,0.31240827
15331,0,1.432075,1.6301386,0.19806361,0.30765104
15332,0,1.5332837,1.5723131,0.03902936,0.298427
15333,0,1.4842281,1.6775107,0.1932826,0.29388744
15334,0,1.5643774,1.642613,0.078235626,0.29351074
15335,0,1.535626,1.6306305,0.09500444,0.28954947
15336,0,1.5237994,1.6098459,0.08604646,0.29158613
15337,0,1.5051231,1.6414503,0.13632715,0.29278225
15338,0,1.528806,1.7723863,0.24358034,0.29283974
15339,0,1.6273783,1.8322117,0.20483339,0.2871183
15340,0,1.6718044,1.8929278,0.22112334,0.2791138
15341,0,1.7151283,1.8264527,0.11132443,0.27439502
15342,0,1.6702838,1.8161693,0.14588547,0.27389792
15343,0,1.6615865,1.7250713,0.06348479,0.27720746
15344,0,1.5929333,1.5547729,0.038160443,0.28053492
15345,0,1.4539573,1.5156267,0.06166935,0.2897092
15346,0,1.4181511,1.485797,0.06764591,0.2991994
15347,0,1.3923465,1.2561734,0.13617313,0.3019773
15348,0,1.1808393,1.2411836,0.06034434,0.3087518
15349,0,1.1714698,1.2513751,0.07990527,0.3214296
15350,0,1.188141,1.0944957,0.093645334,0.32202584
15351,0,1.033809,1.0684935,0.03468454,0.3242759
15352,0,1.0159516,1.0321827,0.01623106,0.33346242
15353,0,0.98604226,1.0791438,0.0931015,0.3354549
15354,0,1.0452172,0.91886103,0.12635612,0.3367928
15355,0,0.8737428,0.94135636,0.06761354,0.33610433
15356,0,0.9102055,0.91996926,0.009763777,0.34513134
15357,0,0.89280784,0.9472257,0.05441785,0.34406367
15358,0,0.9295244,0.9435819,0.014057457,0.3450008
15359,0,0.9278319,0.8102048,0.117627084,0.3434767
15360,0,0.77623045,0.63567793,0.14055252,0.34475046
15361,0,0.5741674,0.4617129,0.112454474,0.3529716
15362,0,0.3734,0.4863338,0.112933785,0.36274835
15363,0,0.44004,0.3538136,0.0862264,0.37344897
15364,0,0.28425762,0.39790875,0.11365113,0.37089038
15365,0,0.37252995,0.46766442,0.09513447,0.3793475
15366,0,0.47765678,0.44055146,0.037105322,0.3771798
15367,0,0.4404689,0.5139248,0.07345587,0.37280148
15368,0,0.5385387,0.45150036,0.08703834,0.3748478
15369,0,0.44945365,0.5599307,0.11047703,0.3700785
15370,0,0.59267354,0.4847599,0.10791364,0.37433404
15371,0,0.48480284,0.28848827,0.19631457,0.36751038
15372,0,0.22566715,0.177208,0.048459142,0.37022698
15373,0,0.09609362,0.00029643,0.09579719,0.3806874
15374,0,-0.120076664,-0.07636982,0.04370684,0.38446194
15375,0,-0.18340081,0.045909803,0.22931062,0.39367327
15376,0,0.03713285,-0.09067564,0.12780848,0.4005419
15377,0,-0.15460917,-0.12142597,0.033183202,0.39065605
15378,0,-0.176307,-0.17846777,0.0021607727,0.39821088
15379,0,-0.2401968,-0.16302669,0.077170104,0.39887464
15380,0,-0.19620228,-0.24693204,0.050729766,0.4025665
15381,0,-0.3090213,-0.27911344,0.029907852,0.3999133
15382,0,-0.33597967,-0.28959036,0.04638931,0.40415728
15383,0,-0.3335498,-0.38822845,0.05467865,0.4058122
15384,0,-0.46572515,-0.39960662,0.06611854,0.40435004
15385,0,-0.45698786,-0.49659696,0.039609104,0.40978038
15386,0,-0.58233196,-0.5284376,0.05389434,0.40843454
15387,0,-0.60072076,-0.5735906,0.027130187,0.41325578
15388,0,-0.64454085,-0.52815205,0.1163888,0.4141375
15389,0,-0.55455524,-0.5189443,0.035610914,0.4175653
15390,0,-0.5387132,-0.56551987,0.026806653,0.4152156
15391,0,-0.60876906,-0.65284336,0.044074297,0.4137675
15392,0,-0.72809815,-0.6919981,0.03610003,0.4146941
15393,0,-0.7624911,-0.69438905,0.06810206,0.41874078
15394,0,-0.7444012,-0.8172769,0.07287568,0.42081255
15395,0,-0.9104221,-0.89625776,0.014164329,0.41892004
15396,0,-0.99180853,-0.9137327,0.078075826,0.42420498
15397,0,-0.98137724,-0.9153955,0.065981746,0.42801082
15398,0,-0.9603549,-0.8972999,0.06305504,0.42887846
15399,0,-0.9211016,-0.9073238,0.013777852,0.42922056
15400,0,-0.9336699,-0.9367193,0.0030493736,0.42815274
15401,0,-0.9733765,-0.9835356,0.010159075,0.42826557
15402,0,-1.0327759,-0.9630803,0.06969559,0.42916554
15403,0,-0.9874883,-1.0368898,0.049401462,0.4317652
15404,0,-1.0903845,-1.0372658,0.053118706,0.42989287
15405,0,-1.072079,-1.002185,0.069893956,0.43351978
15406,0,-1.0107763,-1.0611125,0.05033624,0.4339485
15407,0,-1.0989752,-1.0940058,0.0049693584,0.43157285
15408,0,-1.1341789,-0.92990565,0.20427322,0.43412614
15409,0,-0.8763555,-0.8311798,0.04517573,0.43779635
15410,0,-0.7639925,-0.783102,0.019109488,0.43100724
15411,0,-0.7357243,-0.6943569,0.041367352,0.42666295
15412,0,-0.63732404,-0.70842147,0.07109743,0.42571834
15413,0,-0.6976179,-0.6177879,0.07982999,0.4206868
15414,0,-0.5795757,-0.6278599,0.048284173,0.42317638
15415,0,-0.6247592,-0.5841922,0.04056698,0.41801882
15416,0,-0.57365197,-0.59131974,0.01766777,0.41943035
15417,0,-0.601287,-0.64676017,0.04547316,0.41687837
15418,0,-0.69065356,-0.6230372,0.06761634,0.41621548
15419,0,-0.6473336,-0.53523856,0.11209506,0.41969913
15420,0,-0.51591295,-0.51239514,0.0035178065,0.4201707
15421,0,-0.50175095,-0.42818528,0.07356566,0.4157475
15422,0,-0.39147723,-0.5344941,0.14301687,0.41624403
15423,0,-0.5744771,-0.5041973,0.07027978,0.4093004
15424,0,-0.52324283,-0.43337488,0.08986795,0.4158758
15425,0,-0.419621,-0.42643324,0.0068122447,0.41566762
15426,0,-0.4257277,-0.2572971,0.1684306,0.411792
15427,0,-0.18173096,-0.10761053,0.074120425,0.41505286
15428,0,-0.0012124777,0.032196727,0.033409204,0.40834397
15429,0,0.14986062,0.087057434,0.06280319,0.40215826
15430,0,0.17353177,0.36514288,0.19161111,0.39475676
15431,0,0.5214199,0.45531228,0.0661076,0.3950076
15432,0,0.5772501,0.55303806,0.024212062,0.37907305
15433,0,0.6543925,0.6991103,0.04471785,0.3740915
15434,0,0.7963428,0.7894602,0.006882608,0.36822915
15435,0,0.8666707,0.9319749,0.06530416,0.3592185
15436,0,0.99919915,1.0930529,0.09385371,0.3526636
15437,0,1.1439018,1.1614118,0.017509937,0.3421559
15438,0,1.1883285,1.1402291,0.0480994,0.33194157
15439,0,1.1469798,1.1892278,0.04224801,0.32855436
15440,0,1.1829622,1.2825108,0.09954858,0.32880276
15441,0,1.2636114,1.4141444,0.15053296,0.32412833
15442,0,1.3756,1.4631469,0.087546945,0.31587172
15443,0,1.4107134,1.5317982,0.12108481,0.30775025
15444,0,1.4624202,1.6392479,0.17682767,0.30333233
15445,0,1.5439818,1.7920653,0.24808347,0.2966837
15446,0,1.6545773,1.8792905,0.2247132,0.28654948
15447,0,1.7145728,1.870079,0.15550625,0.2766352
15448,0,1.708197,1.9666989,0.2585019,0.273089
15449,0,1.7706221,1.9331816,0.16255951,0.2701966
15450,0,1.7492344,1.819231,0.069996595,0.2672047
15451,0,1.6688671,1.7442857,0.07541859,0.27233168
15452,0,1.6096492,1.7936337,0.18398452,0.27980784
15453,0,1.6420705,1.7569934,0.11492288,0.28167287
15454,0,1.6141646,1.6942071,0.08004248,0.2805909
15455,0,1.5653632,1.6539879,0.088624716,0.28422827
15456,0,1.5325776,1.6243334,0.09175575,0.28841096
15457,0,1.5082467,1.5050833,0.0031633377,0.2912239
15458,0,1.4086577,1.5329211,0.124263406,0.29599962
15459,0,1.4328433,1.4975653,0.06472194,0.30120152
15460,0,1.4041822,1.414676,0.010493755,0.30078763
15461,0,1.3324935,1.3186079,0.013885617,0.3047255
15462,0,1.2455426,1.3102528,0.06471014,0.3112877
15463,0,1.2415371,1.2773194,0.035782337,0.31657523
15464,0,1.2140017,1.2422185,0.028216839,0.31775147
15465,0,1.1839281,1.328473,0.14454484,0.3202638
15466,0,1.2712309,1.3266419,0.05541098,0.32020366
15467,0,1.2711564,1.1082562,0.16290021,0.31567377
15468,0,1.0548153,1.0597337,0.004918456,0.31987464
15469,0,1.0095786,0.97542363,0.03415495,0.3328181
15470,0,0.9254731,0.88711196,0.038361132,0.33666518
15471,0,0.836405,0.83743733,0.0010323524,0.34238786
15472,0,0.7924688,0.82975245,0.03728366,0.3479071
15473,0,0.79710245,0.769867,0.027235448,0.35086402
15474,0,0.73612666,0.8124283,0.076301634,0.35164583
15475,0,0.798339,0.7775945,0.020744503,0.3549317
15476,0,0.7612788,0.83263654,0.07135773,0.35263342
15477,0,0.8316924,0.8086199,0.023072481,0.35433537
15478,0,0.8026656,0.62894905,0.17371655,0.35128057
15479,0,0.5859712,0.5754983,0.010472894,0.35305467
15480,0,0.53351,0.50602734,0.027482688,0.36374927
15481,0,0.46030468,0.41724825,0.04305643,0.36668977
15482,0,0.3621691,0.34485942,0.017309666,0.37029228
15483,0,0.28764206,0.3261163,0.038474232,0.37500793
15484,0,0.28593463,0.24805935,0.03787528,0.3792052
15485,0,0.19664466,0.086198255,0.11044641,0.37940222
15486,0,-0.006461136,-0.010349195,0.0038880594,0.38168234
15487,0,-0.10728234,-0.030663367,0.07661897,0.38977084
15488,0,-0.0984636,-0.02484776,0.07361584,0.3951936
15489,0,-0.06375006,0.0119836675,0.07573373,0.39652044
15490,0,0.003711626,0.021959519,0.018247893,0.39685792
15491,0,0.019545496,-0.047203287,0.06674878,0.3948322
15492,0,-0.08082255,-0.07765089,0.00317166,0.39293927
15493,0,-0.114560544,-0.17941904,0.064858496,0.39649028
15494,0,-0.25015482,-0.25116202,0.0010071993,0.39625874
15495,0,-0.33038333,-0.21853344,0.11184989,0.40078896
15496,0,-0.2544137,-0.32263947,0.06822577,0.4056847
15497,0,-0.39649022,-0.25729296,0.13919726,0.40158877
15498,0,-0.27466735,-0.30110162,0.026434273,0.40903538
15499,0,-0.33804548,-0.37199494,0.033949465,0.40429774
15500,0,-0.43360287,-0.50467074,0.07106787,0.40535045
15501,0,-0.60873806,-0.5288625,0.07987559,0.40671477
15502,0,-0.6080497,-0.57721704,0.030832648,0.41369933
15503,0,-0.65345097,-0.60556746,0.04788351,0.4140906
15504,0,-0.67080915,-0.6170381,0.05377108,0.4162168
15505,0,-0.668237,-0.63248706,0.035749912,0.4175559
15506,0,-0.67804724,-0.60302985,0.07501739,0.41788962
15507,0,-0.6238532,-0.70187604,0.07802284,0.41930896
15508,0,-0.7697547,-0.7167926,0.052962124,0.4158746
15509,0,-0.7717389,-0.8149247,0.04318583,0.4209422
15510,0,-0.9000999,-0.9099441,0.0098442435,0.42013234
15511,0,-1.0081241,-0.91780484,0.090319276,0.42390516
15512,0,-0.98230827,-0.9028986,0.07940966,0.42865226
15513,0,-0.9384521,-0.83078265,0.10766947,0.42926282
15514,0,-0.8235087,-1.0228422,0.19933349,0.42961112
15515,0,-1.1107024,-1.1302584,0.019556046,0.4234795
15516,0,-1.2283107,-1.0492405,0.17907023,0.43198854
15517,0,-1.0672026,-1.0418901,0.025312424,0.43795288
15518,0,-1.0536538,-0.9847457,0.068908155,0.4340749
15519,0,-0.9706067,-1.0214136,0.05080688,0.43439972
15520,0,-1.03864,-0.9766246,0.062015414,0.4311245
15521,0,-0.97242033,-0.8974585,0.07496184,0.4334846
15522,0,-0.8658902,-1.0385288,0.1726386,0.4323465
15523,0,-1.0933392,-1.1213665,0.028027296,0.42664117
15524,0,-1.192682,-1.1390011,0.053680897,0.43280697
15525,0,-1.1878903,-1.0644174,0.12347293,0.4366228
15526,0,-1.0591487,-1.0065727,0.052575946,0.43820232
15527,0,-0.982767,-0.91448385,0.06828314,0.43523857
15528,0,-0.8655762,-0.89624286,0.03066665,0.43361232
15529,0,-0.87217826,-0.88141036,0.009232104,0.4291892
15530,0,-0.87264335,-0.84104747,0.031595886,0.42847177
15531,0,-0.828161,-0.8048876,0.023273408,0.42832792
15532,0,-0.7921144,-0.7970229,0.004908502,0.42681277
15533,0,-0.79830956,-0.776887,0.021422565,0.42504472
15534,0,-0.7797489,-0.70277643,0.076972485,0.42496735
15535,0,-0.67949647,-0.680795,0.0012985468,0.42522487
15536,0,-0.6697117,-0.532349,0.13736272,0.4216452
15537,0,-0.4626081,-0.4073233,0.0552848,0.42343703
15538,0,-0.31789836,-0.3908075,0.07290915,0.41782922
15539,0,-0.34475386,-0.3642666,0.019512743,0.41106063
15540,0,-0.33729756,-0.14215237,0.19514519,0.4106806
15541,0,-0.026466243,-0.12759379,0.10112754,0.41389537
15542,0,-0.06280716,-0.008886222,0.053920936,0.401143
15543,0,0.07496133,0.13105322,0.056091897,0.40259802
15544,0,0.23468196,0.25700837,0.02232641,0.39792693
15545,0,0.36431375,0.4466525,0.08233875,0.39130333
15546,0,0.5749237,0.4224086,0.15251508,0.38547865
15547,0,0.4920863,0.46070534,0.03138095,0.37393633
15548,0,0.51345676,0.51552653,0.0020697713,0.37566674
15549,0,0.5633127,0.6934185,0.1301058,0.37364712
15550,0,0.7689775,0.8128605,0.043882966,0.37045237
15551,0,0.8832003,0.85959905,0.023601234,0.3593877
15552,0,0.90990764,0.902745,0.0071626306,0.35206577
15553,0,0.9378375,1.0298722,0.0920347,0.34895688
15554,0,1.0613239,1.1293399,0.06801605,0.3448607
15555,0,1.1483166,1.2535937,0.10527706,0.33604342
15556,0,1.2561119,1.4238911,0.1677792,0.32801905
15557,0,1.3985798,1.4379094,0.03932953,0.31710362
15558,0,1.3991077,1.4672635,0.068155766,0.30792806
15559,0,1.4148659,1.537777,0.122911096,0.3064249
15560,0,1.4670423,1.5601656,0.09312332,0.30295193
15561,0,1.4799359,1.5526135,0.07267761,0.2987898
15562,0,1.4690821,1.5179877,0.04890561,0.2978978
15563,0,1.4361702,1.4914063,0.0552361,0.29924285
15564,0,1.4104501,1.5214723,0.111022234,0.30170703
15565,0,1.4343295,1.4797249,0.045395374,0.3022124
15566,0,1.3975332,1.3619698,0.03556335,0.30184346
15567,0,1.2909417,1.564356,0.27341425,0.30689654
15568,0,1.468229,1.5557951,0.08756602,0.30740684
15569,0,1.4625046,1.5458778,0.08337319,0.2975995
15570,0,1.4542212,1.6033309,0.1491096,0.29830617
15571,0,1.5009022,1.5434238,0.042521596,0.29710948
15572,0,1.4512492,1.469966,0.018716812,0.29601634
15573,0,1.387223,1.4916639,0.10444093,0.30098698
15574,0,1.4056361,1.4260647,0.020428658,0.30412742
15575,0,1.3481079,1.4609575,0.11284959,0.30474758
15576,0,1.3798211,1.4828943,0.10307324,0.30720076
15577,0,1.399905,1.3956814,0.004223585,0.30482543
15578,0,1.3229023,1.3084481,0.014454246,0.3059443
15579,0,1.2423804,1.160217,0.082163334,0.31251693
15580,0,1.0980936,1.0532707,0.04482293,0.32008594
15581,0,0.9924216,1.0950735,0.102651834,0.32997906
15582,0,1.0481017,1.0195873,0.028514385,0.33534837
15583,0,0.97412825,1.0320848,0.057956576,0.33411542
15584,0,0.99639904,1.0430717,0.0466727,0.33822465
15585,0,1.0140327,0.9633384,0.050694346,0.33735862
15586,0,0.9301387,0.97573256,0.045593858,0.33775452
15587,0,0.95024955,0.91686255,0.033387005,0.34217656
15588,0,0.88815594,0.9378807,0.049724758,0.34210813
15589,0,0.9180403,0.8316463,0.08639395,0.3452851
15590,0,0.7992927,0.74844015,0.050852537,0.34496978
15591,0,0.7091614,0.6731395,0.03602189,0.3516121
15592,0,0.62997115,0.6160833,0.013887823,0.3566994
15593,0,0.5743867,0.5250884,0.049298286,0.36118048
15594,0,0.47453135,0.50891244,0.03438109,0.3643319
15595,0,0.4738987,0.50641096,0.032512248,0.369748
15596,0,0.48580134,0.50568444,0.019883096,0.3707103
15597,0,0.49468148,0.47652882,0.018152654,0.3708574
15598,0,0.4626649,0.39165914,0.07100576,0.37074208
15599,0,0.35744393,0.26447266,0.092971265,0.37186182
15600,1,0.20006841,0.77014124,0.5700728,0.3756197
15601,1,0.8837855,1.0246644,0.14087892,0.38447022
15602,1,1.128894,1.1627247,0.033830762,0.3524161
15603,1,1.2308373,1.2403367,0.009499311,0.33568364
15604,1,1.274853,1.2766685,0.0018155575,0.3265088
15605,1,1.2851341,1.2820933,0.0030407906,0.3215182
15606,1,1.2720277,1.1877007,0.08432698,0.319448
15607,1,1.1664124,1.0599906,0.10642171,0.32105717
15608,1,1.0269027,0.8649994,0.16190326,0.32833678
15609,1,0.8107129,0.77599174,0.034721136,0.33761293
15610,1,0.71844864,0.57050425,0.14794439,0.34953913
15611,1,0.48273742,0.48005563,0.0026817918,0.35484737
15612,1,0.3972914,0.30437657,0.09291482,0.36684012
15613,1,0.19606233,0.12619896,0.069863364,0.37071246
15614,1,-0.0059194937,-0.0315042,0.025584705,0.37891403
15615,1,-0.17569152,-0.3028412,0.12714967,0.38695726
15616,1,-0.5025051,-0.25953415,0.24297097,0.3910312
15617,1,-0.3586282,-0.44837254,0.08974433,0.40783453
15618,1,-0.59338975,-0.570509,0.022880733,0.40141374
15619,1,-0.7152679,-0.818718,0.10345012,0.40974146
15620,1,-1.0118803,-0.90754503,0.10433525,0.4123737
15621,1,-1.0594249,-1.0578662,0.0015586615,0.42413035
15622,1,-1.2076168,-1.1904281,0.017188668,0.4269675
15623,1,-1.3248129,-1.1924069,0.132406,0.43327338
15624,1,-1.2618445,-1.2274723,0.03437221,0.4394686
15625,1,-1.2764719,-1.3678516,0.09137976,0.43933657
15626,1,-1.4428406,-1.5108541,0.06801355,0.44048384
15627,1,-1.587359,-1.6796417,0.09228277,0.4466989
15628,1,-1.746904,-1.6876633,0.0592407,0.4533689
