t,regime,prediction,target,abs_error,alpha_final
14750,0,0.63087994,0.67348605,0.042606115,0.1
14751,0,0.6854811,0.7345279,0.049046814,0.1
14752,0,0.7421932,0.90045184,0.15825862,0.1
14753,0,0.91846806,0.98361707,0.06514901,0.1
14754,0,0.9977385,1.0822052,0.084466696,0.1
14755,0,1.0936823,1.1663815,0.07269919,0.1
14756,0,1.1724243,1.3393376,0.16691327,0.1
14757,0,1.3467882,1.4224417,0.07565355,0.1
14758,0,1.4196684,1.5371379,0.11746943,0.1
14759,0,1.525326,1.4924191,0.03290689,0.1
14760,0,1.4600387,1.4956117,0.035573006,0.1
14761,0,1.449969,1.5308462,0.080877185,0.1
14762,0,1.4765711,1.5732472,0.09667611,0.1
14763,0,1.5118263,1.5571035,0.045277238,0.1
14764,0,1.4853122,1.4915316,0.006219387,0.1
14765,0,1.407783,1.5471134,0.13933039,0.1
14766,0,1.4646292,1.5555718,0.09094262,0.1
14767,0,1.4703562,1.6610267,0.19067049,0.1
14768,0,1.5799868,1.7611129,0.18112612,0.1
14769,0,1.6801593,1.7600546,0.07989526,0.1
14770,0,1.6728046,1.7253577,0.052553058,0.1
14771,0,1.6316488,1.721411,0.08976221,0.1
14772,0,1.6250353,1.6320423,0.007007003,0.1
14773,0,1.528938,1.5430613,0.014123201,0.1
14774,0,1.435746,1.4690458,0.033299804,0.1
14775,0,1.361139,1.437863,0.07672393,0.1
14776,0,1.335391,1.4120554,0.07666433,0.1
14777,0,1.3162,1.405784,0.08958399,0.1
14778,0,1.3188448,1.3957895,0.07694471,0.1
14779,0,1.317091,1.2328244,0.08426654,0.1
14780,0,1.1448503,1.1798708,0.03502059,0.1
14781,0,1.0987478,1.2094162,0.1106683,0.1
14782,0,1.14586,1.0890304,0.05682957,0.1
14783,0,1.021704,0.98211426,0.039589703,0.1
14784,0,0.913952,0.9426564,0.028704405,0.1
14785,0,0.88479257,0.8441526,0.040639937,0.1
14786,0,0.786766,0.7516444,0.03512162,0.1
14787,0,0.69608766,0.67875475,0.017332911,0.1
14788,0,0.62859386,0.67830503,0.049711168,0.1
14789,0,0.64572436,0.65828687,0.012562513,0.1
14790,0,0.63796395,0.6778337,0.039869726,0.1
14791,0,0.67502373,0.5615596,0.11346412,0.1
14792,0,0.5506282,0.520729,0.02989918,0.1
14793,0,0.5158802,0.3887872,0.12709302,0.1
14794,0,0.37279186,0.37611726,0.0033254027,0.1
14795,0,0.3720585,0.31735462,0.05470389,0.1
14796,0,0.31521118,0.30548927,0.009721905,0.1
14797,0,0.3135627,0.35963383,0.046071142,0.1
14798,0,0.3884634,0.41287398,0.024410576,0.1
14799,0,0.4590916,0.24922311,0.20986849,0.1
14800,0,0.27064833,0.14863773,0.1220106,0.1
14801,0,0.15929751,0.13194776,0.027349755,0.1
14802,0,0.14864193,0.04487859,0.10376334,0.1
14803,0,0.05347135,0.05222782,0.001243528,0.1
14804,0,0.07118392,0.02046416,0.05071976,0.1
14805,0,0.040864944,-0.0032452762,0.04411022,0.1
14806,0,0.019594215,-0.055586092,0.07518031,0.1
14807,0,-0.03629826,-0.0065493835,0.029748876,0.1
14808,0,0.028105393,0.0048917746,0.023213618,0.1
14809,0,0.045514256,-0.07448259,0.119996846,0.1
14810,0,-0.04608023,-0.1379829,0.09190267,0.1
14811,0,-0.117654085,-0.2654043,0.14775023,0.1
14812,0,-0.26364824,-0.3602666,0.096618354,0.1
14813,0,-0.36850786,-0.40144765,0.03293979,0.1
14814,0,-0.40878087,-0.4408403,0.03205943,0.1
14815,0,-0.44697994,-0.55480486,0.10782492,0.1
14816,0,-0.5718731,-0.61402017,0.04214704,0.1
14817,0,-0.63106203,-0.68354857,0.05248654,0.1
14818,0,-0.7016179,-0.71980155,0.018183649,0.1
14819,0,-0.73328,-0.8080929,0.07481289,0.1
14820,0,-0.8246161,-0.72643894,0.098177135,0.1
14821,0,-0.7209206,-0.8711274,0.1502068,0.1
14822,0,-0.878913,-0.8527366,0.026176393,0.1
14823,0,-0.8490631,-0.7884911,0.06057203,0.1
14824,0,-0.76887375,-0.6732332,0.09564054,0.1
14825,0,-0.63276047,-0.7109043,0.078143835,0.1
14826,0,-0.67666847,-0.79987514,0.123206675,0.1
14827,0,-0.77866423,-0.8199536,0.04128939,0.1
14828,0,-0.80001193,-0.7834361,0.016575813,0.1
14829,0,-0.75695795,-0.8311318,0.07417387,0.1
14830,0,-0.8116005,-0.85244936,0.04084885,0.1
14831,0,-0.835299,-0.8715364,0.03623736,0.1
14832,0,-0.85635436,-0.9328522,0.07649785,0.1
14833,0,-0.9248825,-0.85055447,0.074328005,0.1
14834,0,-0.8299149,-0.8702564,0.040341496,0.1
14835,0,-0.8532666,-0.80039245,0.052874148,0.1
14836,0,-0.77466434,-0.7802688,0.005604446,0.1
14837,0,-0.7548072,-0.78878963,0.033982456,0.1
14838,0,-0.7682773,-0.89514923,0.12687194,0.1
14839,0,-0.89211315,-0.9040457,0.011932552,0.1
14840,0,-0.9025901,-0.98368645,0.08109635,0.1
14841,0,-0.9921537,-0.9565567,0.035597026,0.1
14842,0,-0.95994073,-0.8538852,0.10605556,0.1
14843,0,-0.8434387,-0.76872253,0.07471615,0.1
14844,0,-0.74907845,-0.8048746,0.055796146,0.1
14845,0,-0.7951878,-0.6694101,0.12577766,0.1
14846,0,-0.64404243,-0.7607376,0.116695166,0.1
14847,0,-0.7557686,-0.7544418,0.0013267994,0.1
14848,0,-0.7529073,-0.72637445,0.026532829,0.1
14849,0,-0.72498494,-0.5984362,0.12654877,0.1
14850,0,-0.5825422,-0.63887334,0.056331158,0.1
14851,0,-0.6368001,-0.525103,0.11169714,0.1
14852,0,-0.51131076,-0.4451361,0.066174656,0.1
14853,0,-0.42685097,-0.29565346,0.13119751,0.1
14854,0,-0.26229125,-0.165638,0.09665325,0.1
14855,0,-0.12267557,-0.076054595,0.046620972,0.1
14856,0,-0.032158434,-0.04221601,0.010057576,0.1
14857,0,-0.0078205615,0.05181122,0.05963178,0.1
14858,0,0.08809987,0.21849933,0.13039947,0.1
14859,0,0.26827836,0.25622687,0.012051493,0.1
14860,0,0.29517907,0.32330692,0.02812785,0.1
14861,0,0.3575356,0.43751568,0.079980075,0.1
14862,0,0.4750995,0.6905163,0.21541679,0.1
14863,0,0.7497455,0.68485624,0.06488925,0.1
14864,0,0.7232339,0.81975317,0.09651929,0.1
14865,0,0.8602417,0.93585414,0.075612426,0.1
14866,0,0.9737114,1.1409551,0.16724372,0.1
14867,0,1.1834569,1.2818623,0.09840536,0.1
14868,0,1.3170171,1.3705225,0.05350542,0.1
14869,0,1.3915803,1.4426419,0.05106151,0.1
14870,0,1.4481966,1.5180931,0.06989646,0.1
14871,0,1.5087869,1.5273334,0.018546462,0.1
14872,0,1.4995191,1.6100029,0.110483766,0.1
14873,0,1.570638,1.6607404,0.090102434,0.1
14874,0,1.6080091,1.598227,0.009782076,0.1
14875,0,1.52702,1.5997835,0.07276356,0.1
14876,0,1.5184326,1.7197831,0.20135045,0.1
14877,0,1.6365306,1.7521355,0.11560488,0.1
14878,0,1.6606765,1.793588,0.13291156,0.1
14879,0,1.6951542,1.831592,0.13643777,0.1
14880,0,1.7264931,1.814883,0.08838987,0.1
14881,0,1.7019377,1.752861,0.050923347,0.1
14882,0,1.6322374,1.698548,0.066310525,0.1
14883,0,1.573545,1.6841425,0.11059749,0.1
14884,0,1.5597677,1.6637077,0.10394001,0.1
14885,0,1.5407765,1.665841,0.12506449,0.1
14886,0,1.5470331,1.6935194,0.14648628,0.1
14887,0,1.5806012,1.6654919,0.08489072,0.1
14888,0,1.5545013,1.6797744,0.12527311,0.1
14889,0,1.5743785,1.5445867,0.029791832,0.1
14890,0,1.4337656,1.5884005,0.15463483,0.1
14891,0,1.4897542,1.5218335,0.03207934,0.1
14892,0,1.4250066,1.466492,0.04148543,0.1
14893,0,1.3737285,1.4428456,0.06911707,0.1
14894,0,1.3580549,1.4413233,0.083268404,0.1
14895,0,1.366544,1.382262,0.015717983,0.1
14896,0,1.3111336,1.3103389,0.00079476833,0.1
14897,0,1.242063,1.2228005,0.019262552,0.1
14898,0,1.1561229,1.2479434,0.09182048,0.1
14899,0,1.1975567,1.1562368,0.041319966,0.1
14900,0,1.1058886,1.0791116,0.026777029,0.1
14901,0,1.0314674,0.9292279,0.10223955,0.1
14902,0,0.8738218,0.861582,0.012239814,0.1
14903,0,0.81252337,0.88974416,0.0772208,0.1
14904,0,0.86184806,0.8182734,0.04357463,0.1
14905,0,0.793459,0.7723934,0.021065593,0.1
14906,0,0.75470483,0.70261586,0.052088976,0.1
14907,0,0.6873792,0.6368317,0.05054748,0.1
14908,0,0.6245293,0.59427476,0.030254543,0.1
14909,0,0.5886834,0.46964908,0.11903435,0.1
14910,0,0.455377,0.43736455,0.018012464,0.1
14911,0,0.43209904,0.51901853,0.08691949,0.1
14912,0,0.5418057,0.43372256,0.10808313,0.1
14913,0,0.45099995,0.33558673,0.11541322,0.1
14914,0,0.34527573,0.15809,0.18718573,0.1
14915,0,0.1463424,-0.0127393985,0.1590818,0.1
14916,0,-0.04200758,-0.064833485,0.022825904,0.1
14917,0,-0.0873733,-0.032675084,0.054698218,0.1
14918,0,-0.033659846,-0.10906086,0.075401016,0.1
14919,0,-0.11147502,-0.19009744,0.078622416,0.1
14920,0,-0.19468144,-0.2018251,0.0071436614,0.1
14921,0,-0.19583091,-0.122353494,0.07347742,0.1
14922,0,-0.090848595,-0.1931622,0.10231361,0.1
14923,0,-0.16754675,-0.31183055,0.1442838,0.1
14924,0,-0.30012786,-0.31895077,0.018822908,0.1
14925,0,-0.29978076,-0.37993386,0.08015311,0.1
14926,0,-0.36414266,-0.34869146,0.015451193,0.1
14927,0,-0.32009026,-0.33536392,0.01527366,0.1
14928,0,-0.299326,-0.40461633,0.10529032,0.1
14929,0,-0.377217,-0.36672232,0.010494679,0.1
14930,0,-0.32866815,-0.30486295,0.023805201,0.1
14931,0,-0.253999,-0.345862,0.09186301,0.1
14932,0,-0.30287585,-0.52725637,0.22438052,0.1
14933,0,-0.51462716,-0.66608435,0.15145719,0.1
14934,0,-0.6712509,-0.6724185,0.0011675954,0.1
14935,0,-0.6719173,-0.59661347,0.07530385,0.1
14936,0,-0.578494,-0.6528431,0.074349105,0.1
14937,0,-0.6408133,-0.714388,0.07357472,0.1
14938,0,-0.7082604,-0.6913005,0.016959906,0.1
14939,0,-0.67751557,-0.65939116,0.018124402,0.1
14940,0,-0.6380974,-0.664383,0.026285589,0.1
14941,0,-0.6429209,-0.6798225,0.036901593,0.1
14942,0,-0.6602942,-0.72738993,0.06709576,0.1
14943,0,-0.71466464,-0.8687822,0.15411758,0.1
14944,0,-0.87420756,-0.91845316,0.0442456,0.1
14945,0,-0.9258416,-0.8783247,0.047516942,0.1
14946,0,-0.8754261,-0.78344995,0.091976166,0.1
14947,0,-0.7644402,-0.88678193,0.12234175,0.1
14948,0,-0.88189524,-0.9851831,0.103287876,0.1
14949,0,-0.9902064,-0.9447206,0.045485795,0.1
14950,0,-0.9404945,-0.94020104,0.00029343367,0.1
14951,0,-0.93303496,-0.99878484,0.06574988,0.1
14952,0,-0.996988,-0.8807289,0.1162591,0.1
14953,0,-0.8614095,-0.93367416,0.07226467,0.1
14954,0,-0.9223557,-0.9047338,0.017621934,0.1
14955,0,-0.8898451,-0.85486925,0.034975827,0.1
14956,0,-0.8347199,-0.75930876,0.07541114,0.1
14957,0,-0.7288886,-0.7807178,0.05182922,0.1
14958,0,-0.75906354,-0.7688756,0.009812057,0.1
14959,0,-0.75050837,-0.73272544,0.017782927,0.1
14960,0,-0.71424896,-0.7850222,0.070773244,0.1
14961,0,-0.779659,-0.75453067,0.025128305,0.1
14962,0,-0.7487883,-0.7132868,0.03550148,0.1
14963,0,-0.7060959,-0.5836004,0.12249547,0.1
14964,0,-0.5621738,-0.47466782,0.08750597,0.1
14965,0,-0.44432783,-0.42562744,0.018700391,0.1
14966,0,-0.39784318,-0.37993386,0.017909318,0.1
14967,0,-0.35551625,-0.31629944,0.039216816,0.1
14968,0,-0.29227987,-0.31183344,0.019553572,0.1
14969,0,-0.2986906,-0.25576377,0.042926818,0.1
14970,0,-0.24350715,-0.08945393,0.15405321,0.1
14971,0,-0.059214205,0.046371467,0.10558567,0.1
14972,0,0.08682957,0.18903232,0.10220274,0.1
14973,0,0.23893076,0.24073626,0.0018054992,0.1
14974,0,0.2826535,0.37900224,0.09634873,0.1
14975,0,0.42801034,0.49088356,0.062873214,0.1
14976,0,0.5407261,0.5851998,0.044473648,0.1
14977,0,0.6320579,0.709635,0.077577114,0.1
14978,0,0.75738704,0.8110018,0.053614736,0.1
14979,0,0.85480255,0.8753961,0.020593524,0.1
14980,0,0.9095845,1.098072,0.18848753,0.1
14981,0,1.1409044,1.1720582,0.031153798,0.1
14982,0,1.2025597,1.2781074,0.075547695,0.1
14983,0,1.2994797,1.2206489,0.07883084,0.1
14984,0,1.2165344,1.3978701,0.18133569,0.1
14985,0,1.3941717,1.4466498,0.052478075,0.1
14986,0,1.4295626,1.4062047,0.023357868,0.1
14987,0,1.369767,1.3993658,0.029598832,0.1
14988,0,1.3501444,1.4377143,0.08756995,0.1
14989,0,1.3821983,1.498854,0.11665571,0.1
14990,0,1.4396129,1.5314356,0.09182274,0.1
14991,0,1.466193,1.5403914,0.074198484,0.1
14992,0,1.4682858,1.561303,0.09301722,0.1
14993,0,1.4847083,1.6911051,0.20639682,0.1
14994,0,1.616715,1.7102232,0.09350824,0.1
14995,0,1.6292925,1.6376295,0.008337021,0.1
14996,0,1.5460467,1.5471916,0.001144886,0.1
14997,0,1.4464571,1.5900753,0.1436181,0.1
14998,0,1.4939215,1.5598574,0.06593585,0.1
14999,0,1.4623017,1.549916,0.0876143,0.1
15000,0,1.4540796,1.5301763,0.076096654,0.1
15001,0,1.4360757,1.5173473,0.08127165,0.1
15002,0,1.4264774,1.5236506,0.097173214,0.1
15003,0,1.4381378,1.5675235,0.12938571,0.1
15004,0,1.4899931,1.5914074,0.10141432,0.1
15005,0,1.5188534,1.5637649,0.044911504,0.1
15006,0,1.4918325,1.491556,0.00027644634,0.1
15007,0,1.4173937,1.4852406,0.067846894,0.1
15008,0,1.4164703,1.4243987,0.007928371,0.1
15009,0,1.3559766,1.3725305,0.016553879,0.1
15010,0,1.3064933,1.2548707,0.05162263,0.1
15011,0,1.1844258,1.1925551,0.008129239,0.1
15012,0,1.1262388,1.1247306,0.0015082359,0.1
15013,0,1.0623341,1.2500666,0.18773258,0.1
15014,0,1.2158139,1.1295928,0.0862211,0.1
15015,0,1.08905,1.0033073,0.08574271,0.1
15016,0,0.9566731,0.7974264,0.15924668,0.1
15017,0,0.73308694,0.77384603,0.040759087,0.1
15018,0,0.7238974,0.7184694,0.005428016,0.1
15019,0,0.676408,0.7181102,0.04170221,0.1
15020,0,0.6926474,0.675123,0.017524421,0.1
15021,0,0.65719855,0.67569965,0.018501103,0.1
15022,0,0.6719277,0.50264806,0.16927963,0.1
15023,0,0.48117444,0.47357726,0.007597178,0.1
15024,0,0.462021,0.49507514,0.033054143,0.1
15025,0,0.5013083,0.4187811,0.08252722,0.1
15026,0,0.42284876,0.39235288,0.030495882,0.1
15027,0,0.40342003,0.35283557,0.050584465,0.1
15028,0,0.36741114,0.33181152,0.03559962,0.1
15029,0,0.35260147,0.23910344,0.11349803,0.1
15030,0,0.25178826,0.18036918,0.071419075,0.1
15031,0,0.19198829,-0.0014825341,0.19347082,0.1
15032,0,-0.013584182,-0.09387133,0.08028715,0.1
15033,0,-0.11021452,-0.057977952,0.052236564,0.1
15034,0,-0.05426988,-0.14309137,0.088821486,0.1
15035,0,-0.14438802,-0.04506773,0.09932029,0.1
15036,0,-0.017291248,-0.076025754,0.058734506,0.1
15037,0,-0.04714802,-0.15919095,0.11204293,0.1
15038,0,-0.13944215,-0.14950243,0.010060281,0.1
15039,0,-0.12110928,-0.24515913,0.12404986,0.1
15040,0,-0.22884583,-0.32579985,0.09695402,0.1
15041,0,-0.3173753,-0.3471849,0.029809594,0.1
15042,0,-0.33529553,-0.4401644,0.10486886,0.1
15043,0,-0.43776077,-0.54401803,0.10625726,0.1
15044,0,-0.55109924,-0.56641364,0.0153144,0.1
15045,0,-0.5681561,-0.51896816,0.04918796,0.1
15046,0,-0.50482196,-0.58036035,0.0755384,0.1
15047,0,-0.5707154,-0.6493816,0.07866615,0.1
15048,0,-0.64467543,-0.7072431,0.06256765,0.1
15049,0,-0.7048451,-0.6676023,0.03724277,0.1
15050,0,-0.65243065,-0.66784936,0.015418708,0.1
15051,0,-0.648313,-0.71634805,0.068035066,0.1
15052,0,-0.7008113,-0.6916855,0.009125829,0.1
15053,0,-0.6688277,-0.6835327,0.014705002,0.1
15054,0,-0.65750164,-0.8029685,0.14546686,0.1
15055,0,-0.7931563,-0.82369447,0.030538142,0.1
15056,0,-0.8133086,-0.85159385,0.038285255,0.1
15057,0,-0.8418062,-0.97744507,0.1356389,0.1
15058,0,-0.98013777,-1.0795457,0.09940797,0.1
15059,0,-1.087687,-0.93924224,0.14844477,0.1
15060,0,-0.9230314,-0.91830033,0.004731059,0.1
15061,0,-0.89684075,-0.8949732,0.0018675327,0.1
15062,0,-0.8693431,-0.8892624,0.019919276,0.1
15063,0,-0.8630799,-0.8680271,0.0049471855,0.1
15064,0,-0.83992386,-0.89045256,0.050528705,0.1
15065,0,-0.8672095,-0.8684654,0.0012559295,0.1
15066,0,-0.8438848,-0.8920179,0.048133075,0.1
15067,0,-0.8729649,-0.89997405,0.02700913,0.1
15068,0,-0.88387316,-0.88638365,0.002510488,0.1
15069,0,-0.8703597,-0.83473057,0.035629153,0.1
15070,0,-0.81417173,-0.8699825,0.05581075,0.1
15071,0,-0.8579498,-0.99111193,0.13316214,0.1
15072,0,-0.99643165,-0.9479989,0.048432767,0.1
15073,0,-0.94735366,-0.858145,0.08920866,0.1
15074,0,-0.84667295,-0.8433319,0.0033410788,0.1
15075,0,-0.8332428,-0.85392785,0.020685077,0.1
15076,0,-0.848898,-0.78340715,0.06549084,0.1
15077,0,-0.7719613,-0.81089634,0.038935065,0.1
15078,0,-0.8082568,-0.7121225,0.096134305,0.1
15079,0,-0.69946045,-0.5271518,0.17230862,0.1
15080,0,-0.49295288,-0.50127995,0.008327067,0.1
15081,0,-0.47381002,-0.45709,0.016720027,0.1
15082,0,-0.43316573,-0.3637953,0.06937042,0.1
15083,0,-0.3353524,-0.29131883,0.044033557,0.1
15084,0,-0.26288313,-0.26663578,0.0037526488,0.1
15085,0,-0.246849,-0.275547,0.028697997,0.1
15086,0,-0.26944482,-0.17124459,0.09820023,0.1
15087,0,-0.15759814,0.042775895,0.20037404,0.1
15088,0,0.08138092,0.25873703,0.17735611,0.1
15089,0,0.31840524,0.41516787,0.09676263,0.1
15090,0,0.4820516,0.40643278,0.07561883,0.1
15091,0,0.45154816,0.38967398,0.06187418,0.1
15092,0,0.41400197,0.53641856,0.122416586,0.1
15093,0,0.5695816,0.61569715,0.046115518,0.1
15094,0,0.6450289,0.7162578,0.07122892,0.1
15095,0,0.74490064,0.8579342,0.11303353,0.1
15096,0,0.89054555,1.0351359,0.14459032,0.1
15097,0,1.07267,1.1027938,0.03012383,0.1
15098,0,1.1291511,1.2366748,0.10752368,0.1
15099,0,1.2587357,1.2195698,0.039165854,0.1
15100,0,1.2207716,1.3071374,0.08636582,0.1
15101,0,1.301086,1.4033796,0.10229361,0.1
15102,0,1.3900669,1.4591566,0.06908977,0.1
15103,0,1.4345746,1.5362443,0.10166967,0.1
15104,0,1.502419,1.5240934,0.021674395,0.1
15105,0,1.4750621,1.570772,0.09570992,0.1
15106,0,1.5133896,1.5530831,0.039693475,0.1
15107,0,1.4838333,1.5123092,0.02847588,0.1
15108,0,1.4319875,1.4442493,0.012261748,0.1
15109,0,1.3531921,1.499287,0.14609492,0.1
15110,0,1.4117432,1.5093905,0.09764731,0.1
15111,0,1.4210677,1.5082422,0.087174535,0.1
15112,0,1.4190464,1.4306986,0.011652231,0.1
15113,0,1.3347588,1.4530637,0.11830497,0.1
15114,0,1.3626437,1.4989101,0.13626635,0.1
15115,0,1.415647,1.5079548,0.092307806,0.1
15116,0,1.427665,1.5438555,0.11619055,0.1
15117,0,1.4686785,1.5004437,0.031765223,0.1
15118,0,1.4233043,1.4211369,0.0021674633,0.1
15119,0,1.3400929,1.3771342,0.037041306,0.1
15120,0,1.2977083,1.403092,0.105383754,0.1
15121,0,1.3334296,1.3478389,0.014409304,0.1
15122,0,1.2787359,1.139053,0.13968289,0.1
15123,0,1.0525875,1.1337726,0.0811851,0.1
15124,0,1.0601695,1.1040791,0.04390967,0.1
15125,0,1.0392594,1.0807276,0.041468143,0.1
15126,0,1.0253017,1.116164,0.090862274,0.1
15127,0,1.0774622,1.0557036,0.021758556,0.1
15128,0,1.0187566,0.9651715,0.053585112,0.1
15129,0,0.92593604,0.85220075,0.0737353,0.1
15130,0,0.8078671,0.8635725,0.05570537,0.1
15131,0,0.8350453,0.9373487,0.102303445,0.1
15132,0,0.9319503,0.8809817,0.050968587,0.1
15133,0,0.87591463,0.69729835,0.17861629,0.1
15134,0,0.67198914,0.68681175,0.014822602,0.1
15135,0,0.67280126,0.6030119,0.06978935,0.1
15136,0,0.5865777,0.5646543,0.021923423,0.1
15137,0,0.5542047,0.40989515,0.14430955,0.1
15138,0,0.38398832,0.37869924,0.0052890778,0.1
15139,0,0.36172673,0.27127975,0.09044698,0.1
15140,0,0.24822904,0.36662722,0.118398175,0.1
15141,0,0.37556607,0.24257015,0.13299592,0.1
15142,0,0.23909408,0.22321565,0.015878424,0.1
15143,0,0.22807288,0.2092692,0.018803686,0.1
15144,0,0.22220838,0.15626256,0.06594582,0.1
15145,0,0.16872202,0.102187894,0.066534124,0.1
15146,0,0.11374216,0.07229305,0.041449107,0.1
15147,0,0.08729696,0.06220914,0.025087822,0.1
15148,0,0.08362611,0.097659945,0.014033839,0.1
15149,0,0.13279572,0.08707646,0.04571926,0.1
15150,0,0.12511678,-0.029676124,0.1547929,0.1
15151,0,-0.009338632,-0.10167242,0.092333786,0.1
15152,0,-0.08882932,-0.112718895,0.023889571,0.1
15153,0,-0.09540033,-0.23565412,0.14025378,0.1
15154,0,-0.23494536,-0.32301083,0.088065475,0.1
15155,0,-0.33011556,-0.34086418,0.010748625,0.1
15156,0,-0.34238988,-0.2861319,0.056257993,0.1
15157,0,-0.2701428,-0.30997708,0.03983429,0.1
15158,0,-0.2931146,-0.47926295,0.18614835,0.1
15159,0,-0.4863875,-0.6049855,0.118597984,0.1
15160,0,-0.6243781,-0.59459424,0.029783845,0.1
15161,0,-0.60250634,-0.7057909,0.10328454,0.1
15162,0,-0.72238743,-0.7385375,0.016150057,0.1
15163,0,-0.75020784,-0.8693773,0.11916947,0.1
15164,0,-0.8896397,-0.88458186,0.0050578117,0.1
15165,0,-0.89563614,-0.97939754,0.083761394,0.1
15166,0,-0.99216276,-0.9411394,0.051023364,0.1
15167,0,-0.9381762,-0.9850481,0.0468719,0.1
15168,0,-0.97924906,-0.9858572,0.0066081285,0.1
15169,0,-0.9722273,-0.8607551,0.11147219,0.1
15170,0,-0.8245545,-0.7841003,0.04045421,0.1
15171,0,-0.73572636,-0.85353154,0.11780518,0.1
15172,0,-0.81645805,-0.8503175,0.03385943,0.1
15173,0,-0.81320053,-0.81276745,0.00043308735,0.1
15174,0,-0.7715943,-0.8380453,0.06645101,0.1
15175,0,-0.8030664,-0.9202445,0.11717814,0.1
15176,0,-0.89827126,-0.9544018,0.05613053,0.1
15177,0,-0.9369008,-0.9113228,0.025578022,0.1
15178,0,-0.8879735,-0.87535554,0.012617946,0.1
15179,0,-0.848575,-0.88746816,0.038893163,0.1
15180,0,-0.86484325,-0.87184215,0.0069988966,0.1
15181,0,-0.8495246,-0.79736006,0.052164555,0.1
15182,0,-0.76780975,-0.977744,0.20993423,0.1
15183,0,-0.97547,-0.93701077,0.03845924,0.1
15184,0,-0.9295905,-0.9094059,0.020184636,0.1
15185,0,-0.8996946,-1.0099958,0.1103012,0.1
15186,0,-1.0141902,-0.8598146,0.15437561,0.1
15187,0,-0.84446245,-0.7760022,0.068460226,0.1
15188,0,-0.7529096,-0.7172155,0.035694122,0.1
15189,0,-0.69169706,-0.67611486,0.015582204,0.1
15190,0,-0.651854,-0.65906143,0.0072074533,0.1
15191,0,-0.64021415,-0.5647882,0.07542592,0.1
15192,0,-0.53928345,-0.5163339,0.022949576,0.1
15193,0,-0.492837,-0.5435678,0.050730765,0.1
15194,0,-0.5344727,-0.42068607,0.11378664,0.1
15195,0,-0.40019482,-0.30961072,0.0905841,0.1
15196,0,-0.2813164,-0.32541808,0.044101685,0.1
15197,0,-0.31231433,-0.19959036,0.11272398,0.1
15198,0,-0.17574334,-0.1129895,0.06275384,0.1
15199,0,-0.08674821,-0.12317275,0.03642454,0.1
15200,0,-0.11216876,-0.04358629,0.06858247,0.1
15201,0,-0.030178025,0.09499101,0.12516904,0.1
15202,0,0.120655924,0.24402481,0.12336889,0.1
15203,0,0.2816494,0.491193,0.20954359,0.1
15204,0,0.55297273,0.60610116,0.05312842,0.1
15205,0,0.66660327,0.63734007,0.029263198,0.1
15206,0,0.682864,0.65808225,0.024781764,0.1
15207,0,0.68852454,0.7336708,0.045146227,0.1
15208,0,0.75921255,0.8544952,0.095282674,0.1
15209,0,0.8814773,0.85802084,0.023456454,0.1
15210,0,0.86893576,0.9948444,0.12590861,0.1
15211,0,1.0097234,1.0542632,0.04453981,0.1
15212,0,1.0613122,1.1376708,0.07635856,0.1
15213,0,1.1400895,1.1985649,0.058475375,0.1
15214,0,1.1934361,1.2217294,0.028293252,0.1
15215,0,1.2054913,1.2388391,0.033347845,0.1
15216,0,1.212466,1.320824,0.108358026,0.1
15217,0,1.2924585,1.352276,0.059817433,0.1
15218,0,1.3164413,1.4409444,0.124503136,0.1
15219,0,1.4034283,1.498823,0.09539473,0.1
15220,0,1.4558442,1.5669926,0.11114848,0.1
15221,0,1.518966,1.4987663,0.020199656,0.1
15222,0,1.4357464,1.4406661,0.004919648,0.1
15223,0,1.366744,1.5028294,0.13608539,0.1
15224,0,1.4314971,1.4873284,0.055831313,0.1
15225,0,1.4114957,1.5891156,0.17761993,0.1
15226,0,1.519028,1.556058,0.0370301,0.1
15227,0,1.4799893,1.5035324,0.02354312,0.1
15228,0,1.4218338,1.4385325,0.016698718,0.1
15229,0,1.3521161,1.4632457,0.11112964,0.1
15230,0,1.3828006,1.3887154,0.0059148073,0.1
15231,0,1.3044319,1.274051,0.030380964,0.1
15232,0,1.1831341,1.1869544,0.0038203,0.1
15233,0,1.0948827,1.2711525,0.17626977,0.1
15234,0,1.2005847,1.3770866,0.17650199,0.1
15235,0,1.3257577,1.3452632,0.0195055,0.1
15236,0,1.2955093,1.2221079,0.07340145,0.1
15237,0,1.1638913,1.1366873,0.027204037,0.1
15238,0,1.0765879,1.120669,0.044081092,0.1
15239,0,1.0692456,1.1291305,0.059884906,0.1
15240,0,1.089148,1.1237912,0.034643173,0.1
15241,0,1.0922885,1.0751888,0.017099738,0.1
15242,0,1.0456805,1.0295616,0.016118884,0.1
15243,0,1.0027719,1.0072175,0.004445672,0.1
15244,0,0.9866665,0.9718849,0.014781594,0.1
15245,0,0.9552966,0.81993955,0.13535702,0.1
15246,0,0.7892054,0.7794443,0.009761095,0.1
15247,0,0.7545525,0.79143196,0.03687948,0.1
15248,0,0.78056765,0.80059254,0.020024896,0.1
15249,0,0.8015967,0.80186135,0.00026464462,0.1
15250,0,0.8119661,0.73419255,0.07777357,0.1
15251,0,0.74102914,0.73960185,0.0014272928,0.1
15252,0,0.75568026,0.5961,0.15958029,0.1
15253,0,0.5951417,0.4563953,0.13874641,0.1
